filename,transcription,word,speaker
child-pig1.wav,like the pig,pig,child
child-pig2.wav,the pig is gonna eat the zebra,pig,child
child-pig3.wav,another pigs,pig,child
child-pig4.wav,it's the pig's turn and doggie s sleeping,pig,child
child-pig5.wav,no i can't get out i i just happened to i'm a little pig,pig,child
child-pig6.wav,sing the long song called there was an old woman and she sold an old pig,pig,child
child-pig7.wav,one is a pig,pig,child
child-pig8.wav,pig,pig,child
child-pig9.wav,pig,pig,child
child-pig10.wav,i see pigs,pig,child
child-pig11.wav,when the pigs see the person xxx to say oh no,pig,child
child-pig12.wav,pig,pig,child
child-pig13.wav,let's let's let's wash pig,pig,child
child-pig14.wav,my yellow pig,pig,child
child-pig15.wav,pig,pig,child
child-pig16.wav,hey where's my pig,pig,child
child-pig17.wav,pig,pig,child
child-pig18.wav,what's he doing the pig doing,pig,child
child-pig19.wav,i'm a pig let me stay where i am,pig,child
child-pig20.wav,i know i have the pig book,pig,child
child-pig21.wav,the pigs go here,pig,child
child-pig22.wav,how is your little pig brother doing,pig,child
child-pig23.wav,because this is a pig and i know this one too,pig,child
child-pig24.wav,pig,pig,child
child-pig25.wav,she wants to get sticky yyy sticky she gets sticky pig,pig,child
child-pig26.wav,pigs,pig,child
child-pig27.wav,pig piglet,pig,child
child-pig28.wav,another pigs,pig,child
child-pig29.wav,pig pig,pig,child
child-pig30.wav,pig,pig,child
child-pig31.wav,i'm a pig,pig,child
child-pig32.wav,pig,pig,child
child-pig33.wav,piglet and arnold pig and arnold,pig,child
child-pig34.wav,tadah pig,pig,child
child-pig35.wav,xxx yyy old mcdonald's farm had a pig yyy yyy,pig,child
child-pig36.wav,xxx pigs,pig,child
child-pig37.wav,what is this pig doing,pig,child
child-pig38.wav,xxx what's the pig doing over there,pig,child
child-pig39.wav,xxx the pig wants to,pig,child
child-pig40.wav,pig,pig,child
child-pig41.wav,i'll cook some dessert there for you pig,pig,child
child-pig42.wav,now it's the pig's turn,pig,child
child-pig43.wav,the the pigs were looking for the corn+on+the+cob,pig,child
child-pig44.wav,i'm a yummy pig,pig,child
child-pig45.wav,so the pig is over here,pig,child
child-pig46.wav,pig,pig,child
child-pig47.wav,why he painting another pig,pig,child
child-pig48.wav,it's a pig,pig,child
child-pig49.wav,i'm i'm making one the yyy pigs one the pig is is stepping in it,pig,child
child-pig50.wav,it's a baby pig,pig,child
child-pig51.wav,pig,pig,child
