filename,transcription,word,speaker
other-doggy143,you're a mommy doggie,doggy,other
other-doggy144,can you take the doggie up and put it back,doggy,other
other-doggy145,there's a doggy,doggy,other
other-doggy146,do you wanna hand the doggy to mommy,doggy,other
other-doggy147,did you see a doggie wearing a purple suit today,doggy,other
other-doggy148,that a doggie,doggy,other
other-doggy149,i hear jimmy's doggie,doggy,other
other-doggy150,doggie,doggy,other
other-doggy151,it's zoey the doggy,doggy,other
other-doggy152,doggie that's right,doggy,other
other-doggy153,look at this cute little doggy,doggy,other
other-doggy154,doggie,doggy,other
other-doggy155,xxx you playing with the doggy,doggy,other
other-doggy156,huh doggie,doggy,other
other-doggy157,the black doggy's nice isn't she,doggy,other
other-doggy158,soggy doggy,doggy,other
other-doggy159,it's the doggie's house,doggy,other
other-doggy160,and then xxx the doggie over there,doggy,other
other-doggy161,doggie and kitty,doggy,other
other-doggy162,xxx a doggie,doggy,other
other-doggy163,she had a big doggie in her car,doggy,other
other-doggy164,oh doggy kiss the baby,doggy,other
other-doggy165,it's a doggie,doggy,other
other-doggy166,i'm glad doggy puppet,doggy,other
other-doggy167,i thought that doggies usually walked along next to you not in the baby carriage,doggy,other
other-doggy168,you're a big doggie,doggy,other
other-doggy169,doggy's gonna be on the dog house,doggy,other
other-doggy170,soggy soggy doggy,doggy,other
other-doggy171,baby doggie,doggy,other
other-doggy172,and the doggies,doggy,other
other-doggy173,xxx the doggy was trying to get your leg huh,doggy,other
other-doggy174,two doggies and three,doggy,other
other-doggy175,at that doggie the other one,doggy,other
other-doggy176,that's a doggie's house,doggy,other
other-doggy177,the last doggy did go away in the car didn't she,doggy,other
other-doggy178,that's a doggie,doggy,other
other-doggy179,doggie,doggy,other
other-doggy180,we got two doggies,doggy,other
other-doggy181,how about the doggie,doggy,other
other-doggy182,is that the doggy,doggy,other
other-doggy183,look is it a doggie,doggy,other
other-doggy184,doggy,doggy,other
other-doggy185,doggie,doggy,other
other-doggy186,doggy,doggy,other
other-doggy187,doggie,doggy,other
other-doggy188,where's the little doggie,doggy,other
