filename,transcription,word,speaker
child-piggy1.wav,piggy and me,piggy,child
child-piggy2.wav,piggies,piggy,child
child-piggy3.wav,piggie going sleep,piggy,child
child-piggy4.wav,piggie,piggy,child
child-piggy5.wav,piggie,piggy,child
child-piggy6.wav,maybe santa's bring piggie toys to yyy in the mud,piggy,child
child-piggy7.wav,what is that piggie doing,piggy,child
child-piggy8.wav,piggie,piggy,child
child-piggy9.wav,piggies,piggy,child
child-piggy10.wav,piggie's xxx where's baby,piggy,child
child-piggy11.wav,this little piggy went home,piggy,child
child-piggy12.wav,piggy box,piggy,child
child-piggy13.wav,piggie piggie piggie,piggy,child
child-piggy14.wav,this piggy,piggy,child
child-piggy15.wav,the little piggie,piggy,child
child-piggy16.wav,piggy,piggy,child
child-piggy17.wav,piggy,piggy,child
child-piggy18.wav,piggy piggy,piggy,child
child-piggy19.wav,piggy piggy,piggy,child
child-piggy20.wav,piggie,piggy,child
child-piggy21.wav,piggie night_night,piggy,child
child-piggy22.wav,piggies,piggy,child
