item,transcript_id,corpus_name,target_child_name,media_start,media_end,audio_file
daddy,42414,Providence,Naima,2227.513,2232.668,010910
daddy,42395,Providence,Naima,3585.85,3589.818,010403
daddy,42414,Providence,Naima,2285.943,2288.036,010910
daddy,42414,Providence,Naima,2422.113,2425.42,010910
daddy,42420,Providence,Naima,1047.89,1050.395,011018
daddy,42420,Providence,Naima,1050.395,1056.045,011018
daddy,42420,Providence,Naima,1104.75,1106.31,011018
daddy,42420,Providence,Naima,1124.08,1127.81,011018
daddy,42418,Providence,Naima,102.235,110.88,011005
daddy,42395,Providence,Naima,4041.581,4046.915,010403
daddy,42420,Providence,Naima,1396.39,1399.125,011018
daddy,42420,Providence,Naima,1402.94,1404.815,011018
daddy,42418,Providence,Naima,445.39,450.485,011005
daddy,42395,Providence,Naima,4168.693,4177.686,010403
daddy,42410,Providence,Naima,3358.816,3364.906,010808
daddy,42395,Providence,Naima,4326.103,4329.436,010403
daddy,42418,Providence,Naima,599.77,602.813,011005
daddy,42406,Providence,Naima,440.375,445.018,010710
daddy,42406,Providence,Naima,445.018,447.455,010710
daddy,42395,Providence,Naima,4373.585,4378.506,010403
daddy,42418,Providence,Naima,622.03,624.585,011005
daddy,42425,Providence,Naima,217.818,219.428,011126
daddy,42425,Providence,Naima,220.2,223.165,011126
daddy,42425,Providence,Naima,243.968,256.351,011126
daddy,42395,Providence,Naima,4408.621,4415.48,010403
daddy,42406,Providence,Naima,489.063,492.091,010710
daddy,42395,Providence,Naima,4428.241,4431.62,010403
daddy,42395,Providence,Naima,4444.998,4449.368,010403
daddy,42406,Providence,Naima,517.731,519.896,010710
daddy,42395,Providence,Naima,4524.565,4529.705,010403
daddy,42425,Providence,Naima,429.191,435.461,011126
daddy,42425,Providence,Naima,435.461,437.126,011126
daddy,42406,Providence,Naima,613.856,616.953,010710
daddy,42395,Providence,Naima,4547.245,4551.625,010403
daddy,42406,Providence,Naima,643.166,644.251,010710
daddy,42395,Providence,Naima,4586.575,4592.061,010403
daddy,42395,Providence,Naima,4592.061,4594.98,010403
daddy,42395,Providence,Naima,4654.286,4657.756,010403
daddy,42420,Providence,Naima,2200.81,2203.23,011018
daddy,42420,Providence,Naima,2204.57,2207.17,011018
daddy,42406,Providence,Naima,701.638,702.85,010710
daddy,42420,Providence,Naima,2350.145,2353.325,011018
daddy,42420,Providence,Naima,2547.88,2550.145,011018
daddy,42414,Providence,Naima,3483.93,3487.9,010910
daddy,42429,Providence,Naima,93.66,100.63,020100
daddy,42420,Providence,Naima,2601.225,2607.305,011018
daddy,42410,Providence,Naima,4123.298,4126.778,010808
daddy,42414,Providence,Naima,3551.913,3554.705,010910
daddy,42410,Providence,Naima,4129.25,4135.946,010808
daddy,42414,Providence,Naima,3569.141,3571.718,010910
daddy,42416,Providence,Naima,815.43,826.35,010921
daddy,42429,Providence,Naima,237.811,240.23,020100
daddy,42429,Providence,Naima,252.986,255.256,020100
daddy,42414,Providence,Naima,3704.183,3705.326,010910
daddy,42416,Providence,Naima,911.7,915.435,010921
daddy,42429,Providence,Naima,305.645,312.36,020100
daddy,42422,Providence,Naima,0,3.175,011012
daddy,42422,Providence,Naima,51.053,54.648,011012
daddy,42416,Providence,Naima,1026.45,1030.89,010921
daddy,42422,Providence,Naima,91.593,94.368,011012
daddy,42417,Providence,Naima,2706.023,2713.89,010925
daddy,42428,Providence,Naima,2416.843,2432.03,020017
daddy,42417,Providence,Naima,2743.918,2746.708,010925
daddy,42417,Providence,Naima,2750.165,2756.301,010925
daddy,42417,Providence,Naima,2764.098,2766.978,010925
daddy,42429,Providence,Naima,462.9,463.9,020100
daddy,42425,Providence,Naima,1264.383,1267.73,011126
daddy,42421,Providence,Naima,1575.59,1578.835,011027
daddy,42416,Providence,Naima,1407.54,1427.993,010921
daddy,42425,Providence,Naima,1375.635,1377.123,011126
daddy,42418,Providence,Naima,2309.31,2311.295,011005
daddy,42418,Providence,Naima,2311.295,2314.875,011005
daddy,42425,Providence,Naima,1384.486,1389.45,011126
daddy,42421,Providence,Naima,1651.3,1653.68,011027
daddy,42421,Providence,Naima,1653.43,1655.013,011027
daddy,42430,Providence,Naima,1505.853,1507.975,020110
daddy,42422,Providence,Naima,387.926,391.98,011012
daddy,42422,Providence,Naima,432.905,436.505,011012
daddy,42422,Providence,Naima,482.171,484.325,011012
daddy,42422,Providence,Naima,484.325,486.108,011012
daddy,42422,Providence,Naima,494.991,499.77,011012
daddy,42429,Providence,Naima,731.5,735,020100
daddy,42417,Providence,Naima,3130.881,3133.061,010925
daddy,42429,Providence,Naima,781.62,785.583,020100
daddy,42429,Providence,Naima,816.4,818.393,020100
daddy,42429,Providence,Naima,869.883,871.5,020100
daddy,42423,Providence,Naima,3376.75,3381.13,011107
daddy,42422,Providence,Naima,732.85,736.033,011012
daddy,42422,Providence,Naima,736.033,751.038,011012
daddy,42422,Providence,Naima,754.116,757.331,011012
daddy,42422,Providence,Naima,757.331,760.165,011012
daddy,42429,Providence,Naima,951,953.615,020100
daddy,42435,Providence,Naima,33.6,35.613,020217
daddy,42422,Providence,Naima,868.188,872.646,011012
daddy,42435,Providence,Naima,85.488,89.415,020217
daddy,42422,Providence,Naima,924.118,929.318,011012
daddy,42406,Providence,Naima,2003.568,2010.72,010710
daddy,42435,Providence,Naima,119.413,121.613,020217
daddy,42406,Providence,Naima,2015.755,2023.311,010710
daddy,42422,Providence,Naima,986.446,989.508,011012
daddy,42435,Providence,Naima,311.555,316.1,020217
daddy,42429,Providence,Naima,1288.553,1292.943,020100
daddy,42435,Providence,Naima,331.85,335.6,020217
daddy,42435,Providence,Naima,360.625,364.038,020217
daddy,42435,Providence,Naima,453.413,455.21,020217
daddy,42429,Providence,Naima,1406.708,1408.186,020100
daddy,42417,Providence,Naima,3848.618,3850.855,010925
daddy,42406,Providence,Naima,2357.925,2361.126,010710
daddy,42417,Providence,Naima,3883.418,3885.581,010925
daddy,42417,Providence,Naima,3904.106,3908.1,010925
daddy,42417,Providence,Naima,3937.02,3939.95,010925
daddy,42429,Providence,Naima,1733.421,1735.991,020100
daddy,42418,Providence,Naima,3767.375,3776.64,011005
daddy,42416,Providence,Naima,3203.95,3215.08,010921
daddy,42425,Providence,Naima,2738.355,2743.146,011126
daddy,42418,Providence,Naima,3854.685,3858.125,011005
daddy,42418,Providence,Naima,3858.125,3864.45,011005
daddy,42435,Providence,Naima,1139.491,1140.945,020217
daddy,42436,Providence,Naima,1185.293,1188.381,020306
daddy,42416,Providence,Naima,3641.875,3644.19,010921
daddy,42434,Providence,Naima,720.81,723.598,020211
daddy,42406,Providence,Naima,2979.026,2983.886,010710
daddy,42406,Providence,Naima,3066.611,3071.72,010710
daddy,42406,Providence,Naima,3071.72,3073.566,010710
daddy,42406,Providence,Naima,3073.566,3077.083,010710
daddy,42434,Providence,Naima,980.508,981.51,020211
daddy,42434,Providence,Naima,990.925,994.808,020211
daddy,42422,Providence,Naima,1918.905,1926.4,011012
daddy,42425,Providence,Naima,3233.703,3247,011126
daddy,42436,Providence,Naima,1413.711,1414.891,020306
daddy,42435,Providence,Naima,1550.955,1556.145,020217
daddy,42436,Providence,Naima,1547.295,1548.811,020306
daddy,42436,Providence,Naima,1550.521,1552.248,020306
daddy,42422,Providence,Naima,2177.701,2183.37,011012
daddy,42436,Providence,Naima,1599.941,1602.016,020306
daddy,42436,Providence,Naima,1602.016,1605.108,020306
daddy,42413,Providence,Naima,66.215,67.651,010908
daddy,42436,Providence,Naima,1615.876,1618.596,020306
daddy,42425,Providence,Naima,3585.828,3592.783,011126
daddy,42436,Providence,Naima,1716.59,1718.015,020306
daddy,42436,Providence,Naima,1718.015,1721.545,020306
daddy,42436,Providence,Naima,1725.185,1726.085,020306
daddy,42436,Providence,Naima,1735.811,1736.998,020306
daddy,42436,Providence,Naima,1743.856,1744.65,020306
daddy,42434,Providence,Naima,1777.946,1779.893,020211
daddy,42430,Providence,Naima,4233.341,4234.71,020110
daddy,42434,Providence,Naima,1844.693,1846.975,020211
daddy,42416,Providence,Naima,4721.196,4724.43,010921
daddy,42434,Providence,Naima,1859.641,1861.096,020211
daddy,42436,Providence,Naima,1934.486,1937.183,020306
daddy,42436,Providence,Naima,1937.183,1938.45,020306
daddy,42431,Providence,Naima,1483.523,1491.54,020116
daddy,42413,Providence,Naima,536.12,538.42,010908
daddy,42413,Providence,Naima,544.145,548.078,010908
daddy,42406,Providence,Naima,4148.351,4155.05,010710
daddy,42413,Providence,Naima,626.745,634.838,010908
daddy,42437,Providence,Naima,528.691,531.09,020316
daddy,42424,Providence,Naima,1340.01,1344.635,011122
daddy,42413,Providence,Naima,819.665,823.16,010908
daddy,42413,Providence,Naima,827.623,832.548,010908
daddy,42413,Providence,Naima,835.718,840.198,010908
daddy,42413,Providence,Naima,845.858,849.98,010908
daddy,42413,Providence,Naima,849.98,853.478,010908
daddy,42413,Providence,Naima,853.478,856.551,010908
daddy,42434,Providence,Naima,2158.683,2160.76,020211
daddy,42424,Providence,Naima,1675.695,1678.285,011122
daddy,42413,Providence,Naima,1164.505,1166.398,010908
daddy,42413,Providence,Naima,1199.658,1201.88,010908
daddy,42424,Providence,Naima,1739.42,1744.005,011122
daddy,42435,Providence,Naima,2612.3,2613.988,020217
daddy,42435,Providence,Naima,2621.115,2622.52,020217
daddy,42413,Providence,Naima,1296.646,1298.778,010908
daddy,42440,Providence,Naima,1631.565,1636.125,020416
daddy,42440,Providence,Naima,1636.125,1639.971,020416
daddy,42413,Providence,Naima,1427.28,1429.44,010908
daddy,42440,Providence,Naima,1906.3,1921.978,020416
daddy,42413,Providence,Naima,1469.715,1471.575,010908
daddy,42413,Providence,Naima,1480.483,1482.773,010908
daddy,42432,Providence,Naima,55.293,57.895,020124
daddy,42432,Providence,Naima,136.991,142.53,020124
daddy,42432,Providence,Naima,175.308,176.783,020124
daddy,42424,Providence,Naima,2065.235,2067.07,011122
daddy,42424,Providence,Naima,2071.84,2073.82,011122
daddy,42422,Providence,Naima,3422.6,3424.231,011012
daddy,42424,Providence,Naima,2113.275,2120.99,011122
daddy,42422,Providence,Naima,3531.12,3535.296,011012
daddy,42424,Providence,Naima,2255.79,2265.48,011122
daddy,42434,Providence,Naima,2957.53,2961.451,020211
daddy,42426,Providence,Naima,709.376,712.105,020004
daddy,42424,Providence,Naima,2348.875,2354.325,011122
daddy,42424,Providence,Naima,2354.325,2362.51,011122
daddy,42424,Providence,Naima,2368.16,2372.89,011122
daddy,42432,Providence,Naima,514.195,515.728,020124
daddy,42424,Providence,Naima,2405.48,2409.88,011122
daddy,42424,Providence,Naima,2428.715,2430.835,011122
daddy,42432,Providence,Naima,619.833,644.813,020124
daddy,42432,Providence,Naima,680.811,682.971,020124
daddy,42424,Providence,Naima,2490.72,2493.345,011122
daddy,42432,Providence,Naima,766.418,771.746,020124
daddy,42424,Providence,Naima,2524.305,2528.745,011122
daddy,42432,Providence,Naima,788.448,789.951,020124
daddy,42434,Providence,Naima,3202.625,3204.958,020211
daddy,42413,Providence,Naima,2540.283,2544.811,010908
daddy,42445,Providence,Naima,701.81,702.903,020515
daddy,42443,Providence,Naima,92.04,93.435,020507
daddy,42443,Providence,Naima,93.435,97.128,020507
daddy,42437,Providence,Naima,1702.12,1704.456,020316
daddy,42443,Providence,Naima,115.9,123.5,020507
daddy,42426,Providence,Naima,1234.088,1236.016,020004
daddy,42424,Providence,Naima,2853.315,2856.17,011122
daddy,42437,Providence,Naima,1856.21,1861.366,020316
daddy,42422,Providence,Naima,4336.325,4339.141,011012
daddy,42443,Providence,Naima,469.973,474.113,020507
daddy,42424,Providence,Naima,3066.875,3074.965,011122
daddy,42424,Providence,Naima,3143.005,3146.51,011122
daddy,42445,Providence,Naima,1099.763,1107.318,020515
daddy,42438,Providence,Naima,113.703,115.476,020324
daddy,42437,Providence,Naima,2217.913,2221.306,020316
daddy,42437,Providence,Naima,2243.588,2247.83,020316
daddy,42437,Providence,Naima,2249.253,2251.893,020316
daddy,42438,Providence,Naima,199.188,201.656,020324
daddy,42445,Providence,Naima,1227.563,1230.918,020515
daddy,42448,Providence,Naima,52.308,54.636,020519
daddy,42448,Providence,Naima,54.636,57.43,020519
daddy,42448,Providence,Naima,66.193,67.635,020519
daddy,42431,Providence,Naima,3945.926,3949.218,020116
daddy,42445,Providence,Naima,1315.576,1318.211,020515
daddy,42426,Providence,Naima,1998.98,2001.753,020004
daddy,42426,Providence,Naima,2001.753,2005.011,020004
daddy,42445,Providence,Naima,1448.366,1450.628,020515
daddy,42426,Providence,Naima,2112.495,2116.568,020004
daddy,42445,Providence,Naima,1505.058,1506.65,020515
daddy,42438,Providence,Naima,718.523,730.075,020324
daddy,42448,Providence,Naima,383.566,388.196,020519
daddy,42448,Providence,Naima,388.903,394.615,020519
daddy,42445,Providence,Naima,1639.651,1643.543,020515
daddy,42454,Providence,Naima,167.74,171.41,020720
daddy,42426,Providence,Naima,2507.495,2510.05,020004
daddy,42448,Providence,Naima,477.818,479.335,020519
daddy,42443,Providence,Naima,2073.5,2074.775,020507
daddy,42443,Providence,Naima,2087.5,2090,020507
daddy,42442,Providence,Naima,318.575,320.61,020427
daddy,42442,Providence,Naima,338.02,341.13,020427
daddy,42443,Providence,Naima,2130.1,2143.191,020507
daddy,42448,Providence,Naima,647.303,650.238,020519
daddy,42452,Providence,Naima,692.41,698.206,020703
daddy,42443,Providence,Naima,2350.7,2357.898,020507
daddy,42456,Providence,Naima,449.466,452.126,020811
daddy,42450,Providence,Naima,1937.9,1940.84,020611
daddy,42450,Providence,Naima,1959.84,1974.341,020611
daddy,42448,Providence,Naima,1131.11,1134.955,020519
daddy,42457,Providence,Naima,160.452,161.987,020819
daddy,42457,Providence,Naima,161.987,166.71,020819
daddy,42457,Providence,Naima,166.71,169.372,020819
daddy,42457,Providence,Naima,169.372,172.13,020819
daddy,42438,Providence,Naima,2095.514,2096.73,020324
daddy,42449,Providence,Naima,1446.323,1449.418,020527
daddy,42441,Providence,Naima,3195.741,3198.238,020424
daddy,42449,Providence,Naima,1888.24,1902,020527
daddy,42451,Providence,Naima,351.291,353.8,020625
daddy,42449,Providence,Naima,1969.043,1997.153,020527
daddy,42447,Providence,Naima,766.14,767.376,020518
daddy,42442,Providence,Naima,1960.775,1963.785,020427
daddy,42453,Providence,Naima,954.996,960.485,020713
daddy,42453,Providence,Naima,960.485,963.851,020713
daddy,42457,Providence,Naima,1124.862,1128.633,020819
daddy,42448,Providence,Naima,2299.548,2313.025,020519
daddy,42453,Providence,Naima,1075.303,1080.976,020713
daddy,42453,Providence,Naima,1114.038,1122.21,020713
daddy,42450,Providence,Naima,3242.3,3244.815,020611
daddy,42444,Providence,Naima,1243.063,1244.01,020514
daddy,42444,Providence,Naima,1249.215,1251.46,020514
daddy,42442,Providence,Naima,2426.76,2428.96,020427
daddy,42447,Providence,Naima,1056.181,1066.485,020518
daddy,42444,Providence,Naima,1307.513,1309.476,020514
daddy,42444,Providence,Naima,1452.543,1454.618,020514
daddy,42442,Providence,Naima,2739.86,2744.86,020427
daddy,42442,Providence,Naima,2744.86,2752.355,020427
daddy,42450,Providence,Naima,3555.09,3557.5,020611
daddy,42450,Providence,Naima,3740.433,3741.128,020611
daddy,42454,Providence,Naima,2818.653,2823.55,020720
daddy,42444,Providence,Naima,1748.305,1750.32,020514
daddy,42438,Providence,Naima,4015.958,4017.476,020324
daddy,42459,Providence,Naima,915.031,916.911,020923
daddy,42459,Providence,Naima,916.911,922.246,020923
daddy,42459,Providence,Naima,925.903,931.205,020923
daddy,42459,Providence,Naima,931.205,938.183,020923
daddy,42459,Providence,Naima,944.546,947.495,020923
daddy,42459,Providence,Naima,949.82,951.511,020923
daddy,42459,Providence,Naima,951.511,956.9,020923
daddy,42459,Providence,Naima,962.248,965.478,020923
daddy,42459,Providence,Naima,967.751,970.256,020923
daddy,42459,Providence,Naima,973.92,976.571,020923
daddy,42442,Providence,Naima,3539.405,3556.291,020427
daddy,42442,Providence,Naima,3572.43,3576.573,020427
daddy,42442,Providence,Naima,3576.57,3579.54,020427
daddy,42444,Providence,Naima,1990.756,1993.74,020514
daddy,42459,Providence,Naima,1073.638,1077.646,020923
daddy,42462,Providence,Naima,66.033,68.24,021008b
daddy,42446,Providence,Naima,79.621,83.55,020517
daddy,42457,Providence,Naima,2418.743,2422.225,020819
daddy,42461,Providence,Naima,1366.263,1367.931,021008a
daddy,42461,Providence,Naima,1391.873,1400.596,021008a
daddy,42444,Providence,Naima,2273.128,2275.051,020514
daddy,42453,Providence,Naima,2217.278,2219.03,020713
daddy,42461,Providence,Naima,1488.283,1493.305,021008a
daddy,42447,Providence,Naima,1888.306,1890.765,020518
daddy,42447,Providence,Naima,1893.553,1894.743,020518
daddy,42448,Providence,Naima,3686.178,3688.311,020519
daddy,42460,Providence,Naima,1455.486,1465.525,021001
daddy,42461,Providence,Naima,1735.318,1738.461,021008a
daddy,42461,Providence,Naima,2326.473,2330.021,021008a
daddy,42446,Providence,Naima,537.573,538.778,020517
daddy,42427,Providence,Naima,120.503,130.631,020012
daddy,42460,Providence,Naima,1925.296,1927.703,021001
daddy,42427,Providence,Naima,434.871,436.726,020012
daddy,42444,Providence,Naima,3170.15,3176.626,020514
daddy,42444,Providence,Naima,3263.793,3272.086,020514
daddy,42427,Providence,Naima,652.88,658.183,020012
daddy,42433,Providence,Naima,283.476,287.58,020202
daddy,42458,Providence,Naima,3775.291,3777.29,020917
daddy,42444,Providence,Naima,3423.8,3425.641,020514
daddy,42444,Providence,Naima,3436.86,3440.155,020514
daddy,42444,Providence,Naima,3507.485,3517.455,020514
daddy,42462,Providence,Naima,2509.188,2514.815,021008b
daddy,42444,Providence,Naima,3661.93,3665.265,020514
daddy,42458,Providence,Naima,4296.352,4299.67,020917
daddy,42447,Providence,Naima,3356.665,3362.951,020518
daddy,42447,Providence,Naima,3364.19,3365.708,020518
daddy,42458,Providence,Naima,4469.237,4470.943,020917
daddy,42458,Providence,Naima,4503.218,4507.062,020917
daddy,42433,Providence,Naima,882.656,886.128,020202
daddy,42472,Providence,Violet,116.351,120.255,010200
daddy,42462,Providence,Naima,3078.52,3080.156,021008b
daddy,42427,Providence,Naima,1400.108,1404.163,020012
daddy,42447,Providence,Naima,3553.358,3555.456,020518
daddy,42458,Providence,Naima,4600.097,4606.09,020917
daddy,42447,Providence,Naima,3564.206,3565.305,020518
daddy,42462,Providence,Naima,3290.393,3330.653,021008b
daddy,42462,Providence,Naima,3381.353,3393.613,021008b
daddy,42462,Providence,Naima,3398.471,3414.955,021008b
daddy,42462,Providence,Naima,3427.921,3446.28,021008b
daddy,42475,Providence,Violet,46.638,48.815,010309
daddy,42475,Providence,Violet,198.931,202.576,010309
daddy,42446,Providence,Naima,1761.82,1763.373,020517
daddy,42427,Providence,Naima,1912.48,1918.046,020012
daddy,42475,Providence,Violet,396.17,398.903,010309
daddy,42427,Providence,Naima,2027.086,2028.878,020012
daddy,42427,Providence,Naima,2040.255,2042.145,020012
daddy,42472,Providence,Violet,1686.433,1691.856,010200
daddy,42465,Providence,Naima,2235.858,2240.41,021114
daddy,42433,Providence,Naima,1883.856,1887.105,020202
daddy,42433,Providence,Naima,1909.105,1911.928,020202
daddy,42433,Providence,Naima,1967.911,1970.781,020202
daddy,42433,Providence,Naima,2022.841,2026.253,020202
daddy,42455,Providence,Naima,344.243,346.69,020727
daddy,42477,Providence,Violet,683.048,689.393,010407
daddy,42465,Providence,Naima,2841.653,2849.39,021114
daddy,42465,Providence,Naima,2852.066,2859.245,021114
daddy,42465,Providence,Naima,2859.245,2862.156,021114
daddy,42481,Providence,Violet,460.95,472.17,010618
daddy,42477,Providence,Violet,1133.023,1136.636,010407
daddy,42477,Providence,Violet,1136.636,1139.628,010407
daddy,42465,Providence,Naima,3072.718,3076.04,021114
daddy,42455,Providence,Naima,780.753,786.475,020727
daddy,42479,Providence,Violet,66.128,70.186,010603
daddy,42466,Providence,Naima,3576.9,3581.92,021123
daddy,42433,Providence,Naima,2551.911,2559.391,020202
daddy,42433,Providence,Naima,2579.315,2581.978,020202
daddy,42480,Providence,Violet,128.873,132.026,010520
daddy,42476,Providence,Violet,122.645,125.451,010326
daddy,42446,Providence,Naima,3133.343,3137.883,020517
daddy,42478,Providence,Violet,684.695,687.485,010420
daddy,42478,Providence,Violet,687.486,690.416,010420
daddy,42478,Providence,Violet,714.585,716.656,010420
daddy,42478,Providence,Violet,716.656,718.103,010420
daddy,42480,Providence,Violet,371.995,374.498,010520
daddy,42480,Providence,Violet,375.408,376.928,010520
daddy,42482,Providence,Violet,510.698,512.088,010503
daddy,42482,Providence,Violet,543.035,544.243,010503
daddy,42482,Providence,Violet,549.843,551.721,010503
daddy,42482,Providence,Violet,552.891,554.883,010503
daddy,42482,Providence,Violet,555.396,557.178,010503
daddy,42482,Providence,Violet,586.283,588.298,010503
daddy,42482,Providence,Violet,592.306,594.625,010503
daddy,42476,Providence,Violet,1905.835,1917.178,010326
daddy,42479,Providence,Violet,1781.608,1795.93,010603
daddy,42479,Providence,Violet,1817.01,1818.321,010603
daddy,42482,Providence,Violet,954.421,957.558,010503
daddy,42482,Providence,Violet,1120.663,1124.748,010503
daddy,42482,Providence,Violet,1124.748,1126.991,010503
daddy,42473,Providence,Naima,176.506,185.506,031010
daddy,42467,Providence,Naima,59.678,62.083,030000
daddy,42467,Providence,Naima,62.083,63.662,030000
daddy,42492,Providence,Violet,96.613,98.345,011128
daddy,42467,Providence,Naima,156.733,159.548,030000
daddy,42492,Providence,Violet,127.061,130.766,011128
daddy,42467,Providence,Naima,194.885,197.276,030000
daddy,42492,Providence,Violet,130.766,133.251,011128
daddy,42492,Providence,Violet,157.431,158.408,011128
daddy,42492,Providence,Violet,168.801,170.771,011128
daddy,42467,Providence,Naima,325.901,330.415,030000
daddy,42473,Providence,Naima,786.015,787.673,031010
daddy,42473,Providence,Naima,825.015,826.536,031010
daddy,42473,Providence,Naima,826.536,828.705,031010
daddy,42433,Providence,Naima,4496.17,4499.68,020202
daddy,42433,Providence,Naima,4514.848,4600.373,020202
daddy,42467,Providence,Naima,897.371,900.163,030000
daddy,42486,Providence,Violet,866.485,872.075,010822
daddy,42473,Providence,Naima,1726.528,1730.048,031010
daddy,42492,Providence,Violet,624.945,627.7,011128
daddy,42470,Providence,Naima,1880.601,1885.618,030325
daddy,42473,Providence,Naima,2010.475,2012.071,031010
daddy,42473,Providence,Naima,2012.071,2013.276,031010
daddy,42492,Providence,Violet,813.233,816.3,011128
daddy,42492,Providence,Violet,816.3,818.231,011128
daddy,42467,Providence,Naima,2154.385,2163.543,030000
daddy,42487,Providence,Violet,518.281,519.776,010907
daddy,42487,Providence,Violet,550.351,551.791,010907
daddy,42470,Providence,Naima,2102.868,2118.166,030325
daddy,42487,Providence,Violet,563.398,564.823,010907
daddy,42487,Providence,Violet,567.928,574.56,010907
daddy,42492,Providence,Violet,957.118,958.621,011128
daddy,42470,Providence,Naima,2176.723,2179.49,030325
daddy,42470,Providence,Naima,2189.603,2193.301,030325
daddy,42490,Providence,Violet,1391.503,1392.716,011027
daddy,42468,Providence,Naima,54.061,58.473,030219
daddy,42463,Providence,Naima,213.827,215.633,021018
daddy,42486,Providence,Violet,2124.305,2134.016,010822
daddy,42485,Providence,Violet,2355.391,2367.905,010805
daddy,42489,Providence,Violet,1692.941,1694.878,011012
daddy,42484,Providence,Violet,1832.61,1837.636,010722
daddy,42470,Providence,Naima,2545.22,2551.563,030325
daddy,42470,Providence,Naima,2619.68,2637.83,030325
daddy,42497,Providence,Violet,435.825,438,020211
daddy,42497,Providence,Violet,438.86,441.406,020211
daddy,42495,Providence,Violet,419.378,421.24,020119
daddy,42495,Providence,Violet,422.641,428.083,020119
daddy,42495,Providence,Violet,432.41,434.04,020119
daddy,42495,Providence,Violet,458.576,460.856,020119
daddy,42468,Providence,Naima,1166.891,1168.561,030219
daddy,42463,Providence,Naima,1862.216,1867.825,021018
daddy,42463,Providence,Naima,1892.271,1899.086,021018
daddy,42495,Providence,Violet,490.65,496.906,020119
daddy,42495,Providence,Violet,500.78,503.85,020119
daddy,42471,Providence,Naima,3129.621,3133.276,030623
daddy,42471,Providence,Naima,3133.276,3134.926,030623
daddy,42463,Providence,Naima,2000.793,2005.568,021018
daddy,42468,Providence,Naima,1736.925,1746.661,030219
daddy,42497,Providence,Violet,663.571,667.176,020211
daddy,42493,Providence,Violet,698.633,700.543,020013
daddy,42495,Providence,Violet,807.386,811.11,020119
daddy,42469,Providence,Naima,663.955,667.603,030101
daddy,42497,Providence,Violet,847.613,848.82,020211
daddy,42469,Providence,Naima,671.688,676.231,030101
daddy,42489,Providence,Violet,2426.111,2428.92,011012
daddy,42493,Providence,Violet,1336.356,1338.027,020013
daddy,42493,Providence,Violet,1358.861,1360.16,020013
daddy,42488,Providence,Violet,177.378,179.583,010925
daddy,42493,Providence,Violet,1667.526,1673.145,020013
daddy,42494,Providence,Violet,1751.218,1754.421,020027
daddy,42494,Providence,Violet,1776.31,1777.976,020027
daddy,42488,Providence,Violet,718.885,721.116,010925
daddy,42499,Providence,Violet,1340.645,1341.736,020312
daddy,42493,Providence,Violet,2411.763,2416.245,020013
daddy,42491,Providence,Violet,1058.555,1060.2,011115
daddy,42474,Providence,Violet,491.378,495.225,010214
daddy,42474,Providence,Violet,513.063,515.926,010214
daddy,42491,Providence,Violet,1337.099,1338.13,011115
daddy,42488,Providence,Violet,1282.726,1284.886,010925
daddy,42488,Providence,Violet,1290.81,1296.19,010925
daddy,42488,Providence,Violet,1306.608,1308.791,010925
daddy,42491,Providence,Violet,1400.541,1401.81,011115
daddy,42502,Providence,Violet,55.936,57.385,020515
daddy,42474,Providence,Violet,942.168,944.276,010214
daddy,42514,Providence,Violet,152.796,157.24,021126
daddy,42514,Providence,Violet,157.24,161.755,021126
daddy,42514,Providence,Violet,164.13,169.935,021126
daddy,42474,Providence,Violet,1018.01,1019.595,010214
daddy,42474,Providence,Violet,1022.05,1023.57,010214
daddy,42474,Providence,Violet,1043.16,1045.566,010214
daddy,42474,Providence,Violet,1048.903,1054.343,010214
daddy,42488,Providence,Violet,1604.798,1605.745,010925
daddy,42469,Providence,Naima,3683,3685.638,030101
daddy,42514,Providence,Violet,696.866,699.193,021126
daddy,42488,Providence,Violet,1811.348,1813.593,010925
daddy,42469,Providence,Naima,4217.266,4219.166,030101
daddy,42469,Providence,Naima,4222.2,4223.898,030101
daddy,42469,Providence,Naima,4224.098,4225.538,030101
daddy,42502,Providence,Violet,454.911,457.446,020515
daddy,42488,Providence,Violet,1846.686,1848.345,010925
daddy,42488,Providence,Violet,1868.983,1872.383,010925
daddy,42488,Providence,Violet,1874.318,1875.575,010925
daddy,42474,Providence,Violet,2061.976,2064.368,010214
daddy,42488,Providence,Violet,2278.548,2280.218,010925
daddy,42488,Providence,Violet,2287.315,2289.543,010925
daddy,42519,Providence,Violet,37.925,40.533,030621
daddy,42498,Providence,Violet,2189.875,2190.925,020305
daddy,42498,Providence,Violet,2312.985,2317.472,020305
daddy,42510,Providence,Violet,789,792.555,020908
daddy,42502,Providence,Violet,1540.106,1541.911,020515
daddy,42504,Providence,Violet,2168.74,2172.12,020616
daddy,42517,Providence,Violet,1837.915,1840.293,030400
daddy,42502,Providence,Violet,1709.081,1710.75,020515
daddy,42502,Providence,Violet,1792.376,1797.678,020515
daddy,42510,Providence,Violet,1654.666,1655.901,020908
daddy,42500,Providence,Violet,1743.606,1744.581,020319
daddy,42500,Providence,Violet,1769.336,1770.676,020319
daddy,42500,Providence,Violet,1778.725,1780.206,020319
daddy,42508,Providence,Violet,1849.671,1861.95,020807
daddy,42529,Providence,William,680.495,683.396,010708
daddy,42529,Providence,William,685.371,686.895,010708
daddy,42529,Providence,William,967.556,968.961,010708
