effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,(Intercept),2.798743638134202,0.1622413039294483,17.25050015223777,1.1093488561186193e-66
fixed,NA,verbs_scaled,0.16945095544472272,0.015115630406038348,11.21031348960682,3.6290576318797927e-29
fixed,NA,age_scaled,1.1107493917860178,0.03288360497831483,33.778212349847415,4.120508564248149e-250
fixed,NA,verbs_scaled:age_scaled,-0.12586046546651386,0.017104048888087947,-7.3585188097871335,1.859620567737232e-13
