effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,Intercept,0.8291288853382099,0.4032497999138921,2.0561172888746824,0.03977121216428248
fixed,NA,rarity,0.25545627218804173,0.011332681136378149,22.54155650493171,1.6250445433349272e-112
fixed,NA,age,0.6475122097693907,0.021384625475500473,30.279333650767935,2.1452068962549893e-201
fixed,NA,rarity:age,0.028917834493364335,0.010728095012984686,2.695523712118862,0.0070278075541075615
