effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,(Intercept),0.9243908438142536,0.5585212870832835,1.6550682403559198,0.0979106563458593
fixed,NA,pitch_range_scaled,-0.08904808822854411,0.054082890032927655,-1.64651127508771,0.09965854067347464
fixed,NA,age_scaled,-3.2804591770291203,0.2137841175997361,-15.344728195249102,3.8416504914007234e-53
fixed,NA,pitch_range_scaled:age_scaled,0.03775819631946404,0.07605465214186947,0.49646136371817634,0.6195689400949507
