effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,(Intercept),1.0864247308180455,0.5806460380682297,1.8710619888710642,0.06133648941796737
fixed,NA,rarity_scaled,0.016288950231174153,0.026717241620817105,0.609679339744504,0.5420742431061306
fixed,NA,age_scaled,0.5138970118407266,0.02950442502579271,17.41762503053284,6.064256578685551e-68
fixed,NA,rarity_scaled:age_scaled,-0.05526723529088276,0.027187303680026892,-2.032832528791178,0.042069445531631874
