id,complexity,item
335726,3.7797727500000002,dog
335737,4.2317824,bunny
335759,4.328316350000001,mommy
335761,3.8978551666666665,bunny
335770,4.2628128,dog
335794,4.141203857142857,dog
335794,4.141203857142857,horse
335796,4.0189342,bunny
335823,3.9686768,mommy
335862,4.396184,mommy
335864,2.56,daddy
335868,3.757915666666667,bunny
335910,3.974132,duck
335981,3.93868025,daddy
336025,4.261563833333334,mommy
336034,4.1774942500000005,horse
336054,3.95056,pig
336103,4.518027333333334,daddy
336147,4.335033909090909,duck
336199,3.3522858333333336,mommy
336211,3.1533333333333333,mommy
336259,3.997458,duck
336305,4.105053166666667,daddy
336379,3.6661825000000006,daddy
336406,3.90875,daddy
336411,4.310804166666667,mommy
336434,4.789690125,daddy
336516,3.926576454545455,duck
336534,3.4746767999999997,daddy
336539,3.792628214285714,duck
336555,3.7866165,daddy
336563,3.8580213333333337,duck
336564,4.808527307692308,doll
336581,3.5282403333333336,mommy
336610,3.4662872,daddy
336613,4.4803216,daddy
336614,3.8308264,doll
336684,4.387162076923077,doll
336750,3.4624705000000002,daddy
336795,4.3972715000000004,daddy
336835,4.3627494,daddy
336885,4.067985833333333,bunny
336911,4.366456625,bunny
336965,4.578559,bunny
336969,4.332426285714286,bird
336977,4.3292668,bunny
336998,4.172738166666667,duck
337009,3.9394261999999998,bunny
337010,4.306658571428572,duck
337029,3.8094262,bunny
337073,4.39843675,bunny
337085,5.067825,mommy
337111,4.574681625,bunny
337323,3.828926,bunny
337323,3.828926,rabbit
337380,3.7777946666666664,bunny
337380,3.7777946666666664,rabbit
337396,4.026666666666666,mommy
337411,4.8456245,mommy
337468,4.336435,dog
337468,4.336435,daddy
337498,4.589711,bunny
337500,4.293343800000001,cat
337503,4.140324666666666,stomach
337524,4.295599,bunny
337556,4.3549750000000005,bunny
337582,3.362944,mommy
337585,4.3787606666666665,horse
337610,3.8284367500000003,horse
337648,3.820755,horsey
337712,4.561200666666667,horse
337738,4.323747066666667,dolly
337750,4.169345166666667,daddy
337762,4.332196875,daddy
337807,3.9117455,duck
337927,4.476242666666667,mommy
337963,4.3459799,mommy
337975,4.318975,duck
337991,4.318975,duck
338017,3.93478525,daddy
338094,4.0900321250000005,bird
338196,3.6857552,daddy
338204,4.204359076923077,mommy
338261,3.5286440000000003,mommy
338299,4.180770538461538,mommy
338324,4.339711,duck
338331,4.1528622727272735,mommy
338340,3.8230366,duck
338343,4.453657714285714,bird
338367,3.58,mommy
338398,3.376569285714286,mommy
338428,4.485303142857143,mommy
338473,5.0099625,cat
338477,3.21326,daddy
338490,3.30665475,bird
338533,3.6899025,duckie
338535,4.379670666666667,mommy
338536,4.1336758181818185,mommy
338570,4.5354625,kitty
338570,4.5354625,cat
338572,3.935578857142857,mommy
338589,4.3420678,mommy
338596,3.835,duck
338600,3.732218857142857,mommy
338610,4.21343675,duckie
338633,4.1802952,duck
338671,4.508099,duck
338679,3.87879575,duck
338736,4.1531398,duck
338751,3.83915475,horse
338757,4.281954600000001,horse
338778,3.911516333333333,bird
338784,4.496691500000001,horse
338790,4.197772666666666,dolly
338808,3.5933333333333333,bird
338814,4.113565833333333,horse
338847,4.15641525,mommy
338997,3.191783666666667,daddy
339012,3.991816857142857,daddy
339019,4.7334318571428575,dolly
339023,4.248676857142858,bird
339057,4.354973363636364,mommy
339117,3.8716592,dolly
339167,3.59986175,mommy
339179,4.0345862,bird
339194,4.60569,bird
339208,4.094935,bird
339224,3.684511333333334,mommy
339260,4.337319428571429,cat
339265,3.7064566666666665,mommy
339342,3.9849025,bunny
339395,4.2310167142857145,bunny
339395,4.2310167142857145,duck
339508,3.5745823333333333,doll
339525,3.93769475,doll
339537,4.087465333333333,piggy
339540,3.64093675,doll
339560,4.144582600000001,daddy
339612,5.447886166666667,doll
339662,5.633333333333334,doll
339663,3.9025792500000005,bird
339664,4.1159664000000005,horse
339711,4.888156181818182,doll
339726,3.1477946666666665,duck
339732,3.465361666666667,dog
339742,3.33853625,duck
339746,4.0823298333333335,dog
339753,4.119047666666667,daddy
339774,4.0160634,bird
339781,3.6048117499999996,duck
339870,4.4127355,duck
339883,4.191460857142857,dog
339893,2.695,duck
339951,4.313522555555556,mommy
339975,4.007253,duck
340134,3.7987296666666666,duck
340148,3.58807975,bird
340160,4.743451833333333,bird
340202,4.1720206666666675,tummy
340223,3.91986725,bunny
340223,3.91986725,rabbit
340228,3.7619233333333337,mommy
340236,4.28911525,mommy
340284,3.7407986666666666,dog
340298,4.187632000000001,duck
340313,4.2856885,dog
340321,3.6880550000000003,mommy
340323,4.3188744,mommy
340477,3.93192275,mommy
340504,4.2322745,bird
340515,3.205,bird
340606,3.76559575,duck
340630,3.2066919999999994,bird
340670,4.760314,duck
340686,4.969836750000001,duck
340722,3.37,bird
340772,3.1877946666666666,duck
340810,4.1626388,duck
340813,3.766872,bird
340827,4.032054428571429,duck
340905,4.1391934,duck
340915,4.017876333333334,duck
341004,3.335,duck
341018,3.551249,duck
341035,4.381811777777778,daddy
341065,4.303958714285715,horsey
341078,4.3693420000000005,horsey
341080,3.7075,daddy
341096,3.9552346000000003,mom
341137,4.0905872500000005,mommy
341166,4.103099,horse
341214,3.7753057500000002,mommy
341220,3.940815,mom
341278,3.8881897500000004,horse
341354,5.090204375,daddy
341365,4.775969384615385,daddy
341531,3.40507925,daddy
341546,3.78236725,rabbit
341590,4.2498766875000005,mommy
341665,4.410111142857144,bird
341679,4.239802833333333,bird
341699,4.376903090909091,bunny
341730,4.4214192500000005,bunny
341734,4.359886,bird
341761,3.9495668,bird
341768,3.6066547499999997,bunny
341811,3.7190936666666667,mom
341819,4.174492,bunny
341833,3.8400000000000003,bird
341879,4.012285250000001,mommy
341884,4.221348666666667,mommy
342045,4.887256714285715,bunny
342045,4.887256714285715,rabbit
342060,3.893954,mommy
342080,4.609972,bunny
342109,4.039235666666667,duck
342113,4.070229416666667,mommy
342120,3.795515666666667,mommy
342124,3.811310166666667,mommy
342155,3.49979,mommy
342182,4.745656611111111,duck
342184,3.05,mommy
342271,4.545090500000001,duck
342359,3.8431726,mommy
342470,3.649865888888889,bird
342540,4.8395902,bird
342550,3.85236725,bunny
342557,4.9902691428571435,bird
342579,4.3909435000000006,dog
342636,3.45468375,birdie
342763,4.304950272727273,mommy
342767,4.852674666666667,duck
342804,4.7415835,rabbit
342825,3.5472306666666666,mommy
342880,3.1966919999999996,duck
342906,3.8689803333333335,duck
342959,3.7032078333333334,duck
342991,4.136638666666667,bunny
343001,3.271249,rabbit
343078,5.229049444444445,mommy
343158,3.68646575,mommy
343215,3.69846725,doggy
343223,4.8711,mommy
343411,4.087465333333333,pig
343427,3.887106,pig
343449,3.1262449999999995,dog
343465,4.5406375500000005,dog
343496,3.8484792,daddy
343513,4.2856885,dog
343536,4.3084106250000005,horse
343583,4.2856885,dog
343603,4.03738,dog
343635,3.8580213333333337,duck
343636,4.006079285714286,horse
343667,4.068547428571429,mommy
343711,3.6841458,mommy
343749,3.486527666666667,mommy
343756,4.586381833333334,duck
343776,5.181262950000001,mommy
343810,4.234456166666667,mom
343831,3.5896368,daddy
343857,3.085,dog
343883,3.910369,mommy
343928,4.389908,mommy
343945,3.5975335,mommy
344003,3.9116348333333333,mommy
344035,4.06152125,mommy
344052,3.5549999999999997,duck
344064,3.193739333333333,doggy
344101,4.135992166666667,doggy
344114,3.5998306666666666,doggy
344229,3.589149,mommy
344267,3.40507925,daddy
344281,3.3251585000000006,daddy
344284,4.3997020000000004,duck
344296,4.7490194,duck
344303,4.1212024000000005,horse
344313,4.305606333333333,doggy
344324,3.642449666666667,dog
344382,4.029258333333334,daddy
344510,4.085932642857143,duck
344530,4.830414833333333,duck
344553,4.333176666666667,mommy
344608,4.810651900000001,mommy
344609,3.909197375,duck
344616,3.80926,rabbit
344644,4.030986166666667,mommy
344671,3.934582333333333,bunny
344682,3.296666666666667,mommy
344693,4.200343571428572,mommy
344703,4.215616125,duck
344717,4.2418735000000005,bunny
344723,4.634683,duck
344755,4.137527,bunny
344772,3.6798938,bunny
344778,4.345399888888889,duck
344784,3.9395543333333336,daddy
344809,4.598975,bunny
344824,4.083007857142857,duck
344877,4.9697450000000005,duck
344882,3.87791225,bunny
344920,3.7998494,bunny
