corpus_name,id,speaker_id,target_child_id,age,pair,item,form,form_numeric,verbs
PetersonMcCabe,381044,1755,1754,48,potty_bathroom,bathroom,ADS,1,1
PetersonMcCabe,393727,1755,1754,66,potty_bathroom,bathroom,ADS,1,2
PetersonMcCabe,394147,1755,1754,66,potty_bathroom,bathroom,ADS,1,2
Peters,653091,2338,2335,16,potty_bathroom,bathroom,ADS,1,1
Peters,653121,2338,2335,16,potty_bathroom,bathroom,ADS,1,2
Peters,653172,2338,2335,16,potty_bathroom,bathroom,ADS,1,1
Peters,656033,2338,2335,17,potty_bathroom,bathroom,ADS,1,1
Peters,656179,2338,2335,17,potty_bathroom,bathroom,ADS,1,0
Peters,656484,2338,2335,17,potty_bathroom,bathroom,ADS,1,1
Peters,656669,2338,2335,17,potty_bathroom,bathroom,ADS,1,3
Peters,656767,2338,2335,17,potty_bathroom,bathroom,ADS,1,0
Peters,657608,2338,2335,16,potty_bathroom,bathroom,ADS,1,7
Peters,658422,2338,2335,17,potty_bathroom,bathroom,ADS,1,1
Peters,659970,2338,2335,17,potty_bathroom,bathroom,ADS,1,1
Peters,662612,2338,2335,18,potty_bathroom,bathroom,ADS,1,2
Peters,663882,2338,2335,17,potty_bathroom,bathroom,ADS,1,1
Peters,665861,2338,2335,17,potty_bathroom,bathroom,ADS,1,1
Peters,672617,2338,2335,18,potty_bathroom,bathroom,ADS,1,1
Peters,679931,2338,2335,19,potty_bathroom,bathroom,ADS,1,1
Peters,679982,2338,2335,18,potty_bathroom,bathroom,ADS,1,1
Peters,685335,2338,2335,18,potty_bathroom,bathroom,ADS,1,1
Kuczaj,912190,2545,2543,32,potty_bathroom,bathroom,ADS,1,0
Kuczaj,912217,2545,2543,32,potty_bathroom,bathroom,ADS,1,5
Kuczaj,915665,2544,2543,34,potty_bathroom,bathroom,ADS,1,1
Kuczaj,915699,2544,2543,34,potty_bathroom,bathroom,ADS,1,2
Kuczaj,918150,2544,2543,34,potty_bathroom,bathroom,ADS,1,1
Kuczaj,920350,2545,2543,36,potty_bathroom,bathroom,ADS,1,1
Kuczaj,920407,2544,2543,36,potty_bathroom,bathroom,ADS,1,1
Kuczaj,921544,2544,2543,34,potty_bathroom,bathroom,ADS,1,2
Kuczaj,925963,2545,2543,30,potty_bathroom,bathroom,ADS,1,3
Kuczaj,928772,2545,2543,38,potty_bathroom,bathroom,ADS,1,0
Kuczaj,934807,2544,2543,38,potty_bathroom,bathroom,ADS,1,0
Kuczaj,935651,2545,2543,39,potty_bathroom,bathroom,ADS,1,1
Kuczaj,936478,2545,2543,35,potty_bathroom,bathroom,ADS,1,2
Kuczaj,939189,2544,2543,41,potty_bathroom,bathroom,ADS,1,0
Kuczaj,942648,2544,2543,42,potty_bathroom,bathroom,ADS,1,6
Kuczaj,953498,2544,2543,47,potty_bathroom,bathroom,ADS,1,1
Gelman,1365779,3058,3057,32,potty_bathroom,bathroom,ADS,1,0
Gelman,1370430,3058,3057,35,potty_bathroom,bathroom,ADS,1,0
Gelman,1371693,3058,3057,36,potty_bathroom,bathroom,ADS,1,4
Gelman,1371743,3058,3057,36,potty_bathroom,bathroom,ADS,1,3
Gelman,1372327,3058,3057,37,potty_bathroom,bathroom,ADS,1,1
Gelman,1404255,3058,3057,35,potty_bathroom,bathroom,ADS,1,0
Gelman,1404667,3058,3057,75,potty_bathroom,bathroom,ADS,1,1
Gelman,1440842,3058,3057,57,potty_bathroom,bathroom,ADS,1,0
Gelman,1491448,3058,3057,47,potty_bathroom,bathroom,ADS,1,0
MacWhinney,1913984,3396,3395,31,potty_bathroom,bathroom,ADS,1,3
MacWhinney,1919796,3396,3395,31,potty_bathroom,bathroom,ADS,1,1
MacWhinney,2017348,3432,3429,65,potty_bathroom,bathroom,ADS,1,2
Nelson,2252609,3900,3898,31,potty_bathroom,bathroom,ADS,1,3
Braunwald,2261153,3907,3906,17,potty_bathroom,bathroom,ADS,1,1
Braunwald,2261687,3907,3906,17,potty_bathroom,bathroom,ADS,1,2
Braunwald,2261701,3907,3906,17,potty_bathroom,bathroom,ADS,1,4
Braunwald,2262629,3907,3906,17,potty_bathroom,bathroom,ADS,1,1
Braunwald,2270026,3907,3906,19,potty_bathroom,bathroom,ADS,1,1
Braunwald,2270823,3907,3906,18,potty_bathroom,bathroom,ADS,1,0
Braunwald,2270841,3907,3906,18,potty_bathroom,bathroom,ADS,1,1
Braunwald,2271658,3908,3906,21,potty_bathroom,bathroom,ADS,1,0
Braunwald,2272684,3909,3906,19,potty_bathroom,bathroom,ADS,1,0
Braunwald,2277190,3907,3906,24,potty_bathroom,bathroom,ADS,1,0
Braunwald,2277199,3909,3906,24,potty_bathroom,bathroom,ADS,1,1
Braunwald,2277634,3909,3906,24,potty_bathroom,bathroom,ADS,1,2
Braunwald,2279193,3907,3906,25,potty_bathroom,bathroom,ADS,1,1
Braunwald,2279897,3909,3906,23,potty_bathroom,bathroom,ADS,1,1
Braunwald,2279934,3908,3906,23,potty_bathroom,bathroom,ADS,1,3
Braunwald,2284779,3909,3906,26,potty_bathroom,bathroom,ADS,1,1
Braunwald,2285241,3907,3906,26,potty_bathroom,bathroom,ADS,1,2
Braunwald,2287635,3907,3906,26,potty_bathroom,bathroom,ADS,1,2
Braunwald,2287693,3907,3906,26,potty_bathroom,bathroom,ADS,1,0
Braunwald,2290417,3907,3906,27,potty_bathroom,bathroom,ADS,1,1
Braunwald,2292118,3907,3906,27,potty_bathroom,bathroom,ADS,1,1
Braunwald,2295011,3907,3906,30,potty_bathroom,bathroom,ADS,1,1
Braunwald,2296997,3907,3906,31,potty_bathroom,bathroom,ADS,1,5
Braunwald,2297193,3907,3906,29,potty_bathroom,bathroom,ADS,1,2
Braunwald,2298413,3907,3906,29,potty_bathroom,bathroom,ADS,1,2
Braunwald,2298439,3908,3906,29,potty_bathroom,bathroom,ADS,1,1
Braunwald,2298651,3907,3906,29,potty_bathroom,bathroom,ADS,1,5
Braunwald,2306374,3908,3906,40,potty_bathroom,bathroom,ADS,1,3
Braunwald,2306386,3908,3906,40,potty_bathroom,bathroom,ADS,1,4
Braunwald,2306605,3907,3906,38,potty_bathroom,bathroom,ADS,1,4
Braunwald,2306881,3908,3906,42,potty_bathroom,bathroom,ADS,1,2
Braunwald,2307516,3908,3906,36,potty_bathroom,bathroom,ADS,1,1
Braunwald,2307582,3908,3906,36,potty_bathroom,bathroom,ADS,1,2
Braunwald,2308715,3908,3906,36,potty_bathroom,bathroom,ADS,1,3
Braunwald,2312102,3908,3906,43,potty_bathroom,bathroom,ADS,1,1
Braunwald,2315021,3907,3906,43,potty_bathroom,bathroom,ADS,1,1
Braunwald,2316731,3907,3906,43,potty_bathroom,bathroom,ADS,1,2
Braunwald,2319314,3909,3906,41,potty_bathroom,bathroom,ADS,1,1
Braunwald,2322864,3908,3906,43,potty_bathroom,bathroom,ADS,1,2
Braunwald,2323610,3907,3906,56,potty_bathroom,bathroom,ADS,1,1
Braunwald,2325039,3908,3906,43,potty_bathroom,bathroom,ADS,1,1
Braunwald,2325503,3907,3906,27,potty_bathroom,bathroom,ADS,1,1
Braunwald,2325563,3907,3906,27,potty_bathroom,bathroom,ADS,1,3
Braunwald,2331188,3907,3906,51,potty_bathroom,bathroom,ADS,1,7
Braunwald,2331497,3908,3906,17,potty_bathroom,bathroom,ADS,1,2
Braunwald,2331808,3907,3906,17,potty_bathroom,bathroom,ADS,1,2
Braunwald,2333316,3907,3906,18,potty_bathroom,bathroom,ADS,1,1
Braunwald,2334600,3907,3906,19,potty_bathroom,bathroom,ADS,1,0
Braunwald,2336858,3907,3906,20,potty_bathroom,bathroom,ADS,1,2
Braunwald,2337488,3907,3906,20,potty_bathroom,bathroom,ADS,1,1
Braunwald,2338133,3908,3906,51,potty_bathroom,bathroom,ADS,1,3
Braunwald,2338469,3908,3906,51,potty_bathroom,bathroom,ADS,1,3
Braunwald,2338992,3914,3906,51,potty_bathroom,bathroom,ADS,1,1
Braunwald,2339007,3914,3906,51,potty_bathroom,bathroom,ADS,1,4
Braunwald,2341772,3907,3906,21,potty_bathroom,bathroom,ADS,1,0
Braunwald,2342218,3907,3906,23,potty_bathroom,bathroom,ADS,1,1
Braunwald,2343824,3907,3906,25,potty_bathroom,bathroom,ADS,1,0
Braunwald,2346595,3907,3906,28,potty_bathroom,bathroom,ADS,1,1
Braunwald,2346713,3908,3906,28,potty_bathroom,bathroom,ADS,1,7
Braunwald,2351050,3907,3906,39,potty_bathroom,bathroom,ADS,1,3
Soderstrom,2352213,3929,3923,9,potty_bathroom,bathroom,ADS,1,5
Soderstrom,2354984,3934,3926,7,potty_bathroom,bathroom,ADS,1,1
Soderstrom,2360882,3929,3923,7,potty_bathroom,bathroom,ADS,1,3
Soderstrom,2361598,3929,3923,9,potty_bathroom,bathroom,ADS,1,4
Soderstrom,2364078,3928,3923,6,potty_bathroom,bathroom,ADS,1,2
Soderstrom,2364745,3928,3923,6,potty_bathroom,bathroom,ADS,1,2
Weist,2463833,3980,3978,52,potty_bathroom,bathroom,ADS,1,2
Weist,2466797,3989,3985,33,potty_bathroom,bathroom,ADS,1,4
Weist,2466803,3987,3985,33,potty_bathroom,bathroom,ADS,1,1
Weist,2466836,3989,3985,33,potty_bathroom,bathroom,ADS,1,4
Weist,2483718,3994,3993,28,potty_bathroom,bathroom,ADS,1,3
Weist,2483732,3994,3993,28,potty_bathroom,bathroom,ADS,1,1
Weist,2483812,3994,3993,28,potty_bathroom,bathroom,ADS,1,9
Weist,2484327,3994,3993,28,potty_bathroom,bathroom,ADS,1,1
Weist,2513499,4002,4001,41,potty_bathroom,bathroom,ADS,1,2
Weist,2516512,3994,3993,29,potty_bathroom,bathroom,ADS,1,4
Weist,2517074,4002,4001,41,potty_bathroom,bathroom,ADS,1,4
Weist,2517800,4002,4001,44,potty_bathroom,bathroom,ADS,1,4
Weist,2518128,4002,4001,48,potty_bathroom,bathroom,ADS,1,4
Weist,2521969,4002,4001,48,potty_bathroom,bathroom,ADS,1,3
Weist,2524118,4002,4001,47,potty_bathroom,bathroom,ADS,1,0
Weist,2526498,4002,4001,53,potty_bathroom,bathroom,ADS,1,5
Weist,2526518,4002,4001,53,potty_bathroom,bathroom,ADS,1,4
Weist,2527348,4002,4001,49,potty_bathroom,bathroom,ADS,1,2
Weist,2527532,4002,4001,57,potty_bathroom,bathroom,ADS,1,2
Weist,2528060,4002,4001,57,potty_bathroom,bathroom,ADS,1,6
Weist,2528212,4002,4001,57,potty_bathroom,bathroom,ADS,1,4
Weist,2529463,4002,4001,57,potty_bathroom,bathroom,ADS,1,5
Weist,2530169,4002,4001,57,potty_bathroom,bathroom,ADS,1,7
Weist,2530439,4002,4001,60,potty_bathroom,bathroom,ADS,1,1
Weist,2530481,4002,4001,60,potty_bathroom,bathroom,ADS,1,4
Weist,2534269,4018,4011,30,potty_bathroom,bathroom,ADS,1,0
Weist,2536119,4002,4001,45,potty_bathroom,bathroom,ADS,1,4
Weist,2540467,4013,4011,29,potty_bathroom,bathroom,ADS,1,6
Weist,2540477,4013,4011,29,potty_bathroom,bathroom,ADS,1,2
Weist,2540498,4013,4011,29,potty_bathroom,bathroom,ADS,1,3
Weist,2542141,4016,4011,29,potty_bathroom,bathroom,ADS,1,4
Weist,2544616,4002,4001,53,potty_bathroom,bathroom,ADS,1,1
Weist,2545103,4023,4011,36,potty_bathroom,bathroom,ADS,1,4
Weist,2547530,4013,4011,50,potty_bathroom,bathroom,ADS,1,1
NewmanRatner,2716891,5307,5306,24,potty_bathroom,bathroom,ADS,1,3
NewmanRatner,2716907,5307,5306,24,potty_bathroom,bathroom,ADS,1,1
NewmanRatner,2716925,5307,5306,24,potty_bathroom,bathroom,ADS,1,0
NewmanRatner,2723137,5297,5292,24,potty_bathroom,bathroom,ADS,1,4
NewmanRatner,2779329,4935,4931,11,potty_bathroom,bathroom,ADS,1,1
NewmanRatner,2786391,5132,5130,24,potty_bathroom,bathroom,ADS,1,4
NewmanRatner,2789589,4280,4278,24,potty_bathroom,bathroom,ADS,1,2
NewmanRatner,2794755,5296,5292,24,potty_bathroom,bathroom,ADS,1,1
Snow,2850993,5565,5564,40,potty_bathroom,bathroom,ADS,1,0
Menn,16649949,22675,22674,14,potty_bathroom,bathroom,ADS,1,0
Menn,16649956,22679,22674,14,potty_bathroom,bathroom,ADS,1,0
Menn,16665256,22679,22674,14,potty_bathroom,bathroom,ADS,1,0
Providence,16787880,22707,22704,24,potty_bathroom,bathroom,ADS,1,2
Providence,16804952,22707,22704,29,potty_bathroom,bathroom,ADS,1,0
Providence,16804988,22707,22704,29,potty_bathroom,bathroom,ADS,1,0
Providence,16825535,22708,22704,34,potty_bathroom,bathroom,ADS,1,0
Providence,16833483,22721,22720,19,potty_bathroom,bathroom,ADS,1,0
Providence,16833537,22721,22720,19,potty_bathroom,bathroom,ADS,1,0
Providence,16836530,22721,22720,18,potty_bathroom,bathroom,ADS,1,2
Providence,16845005,22721,22720,20,potty_bathroom,bathroom,ADS,1,1
Providence,16845023,22721,22720,20,potty_bathroom,bathroom,ADS,1,3
Providence,16855899,22721,22720,16,potty_bathroom,bathroom,ADS,1,2
Providence,16856229,22721,22720,23,potty_bathroom,bathroom,ADS,1,1
Providence,16885537,22721,22720,32,potty_bathroom,bathroom,ADS,1,1
Providence,16885866,22721,22720,35,potty_bathroom,bathroom,ADS,1,1
Providence,16886202,22721,22720,35,potty_bathroom,bathroom,ADS,1,1
Providence,16895311,22721,22720,35,potty_bathroom,bathroom,ADS,1,0
Providence,16895335,22721,22720,35,potty_bathroom,bathroom,ADS,1,1
Providence,16900797,22729,22728,20,potty_bathroom,bathroom,ADS,1,3
Providence,16902710,22731,22728,19,potty_bathroom,bathroom,ADS,1,1
Providence,16902749,22729,22728,19,potty_bathroom,bathroom,ADS,1,0
Providence,16902789,22729,22728,19,potty_bathroom,bathroom,ADS,1,3
Providence,16910532,22729,22728,21,potty_bathroom,bathroom,ADS,1,0
Providence,16914528,22729,22728,22,potty_bathroom,bathroom,ADS,1,1
Providence,16924170,22721,22720,30,potty_bathroom,bathroom,ADS,1,3
Providence,16927547,22729,22728,26,potty_bathroom,bathroom,ADS,1,1
Providence,16927627,22729,22728,23,potty_bathroom,bathroom,ADS,1,6
Providence,16935430,22729,22728,26,potty_bathroom,bathroom,ADS,1,1
Providence,16944776,22729,22728,24,potty_bathroom,bathroom,ADS,1,2
Providence,16946994,22729,22728,31,potty_bathroom,bathroom,ADS,1,3
Providence,16963942,22729,22728,32,potty_bathroom,bathroom,ADS,1,0
Providence,16969717,22729,22728,34,potty_bathroom,bathroom,ADS,1,1
Providence,16969765,22729,22728,34,potty_bathroom,bathroom,ADS,1,0
Providence,16979242,22729,22728,41,potty_bathroom,bathroom,ADS,1,2
Providence,16981332,22731,22728,45,potty_bathroom,bathroom,ADS,1,2
Providence,16981346,22729,22728,45,potty_bathroom,bathroom,ADS,1,1
Providence,16988511,22729,22728,41,potty_bathroom,bathroom,ADS,1,0
Providence,16995991,22744,22743,14,potty_bathroom,bathroom,ADS,1,0
Providence,16997803,22744,22743,14,potty_bathroom,bathroom,ADS,1,1
Providence,16999149,22729,22728,41,potty_bathroom,bathroom,ADS,1,3
Providence,17003584,22744,22743,15,potty_bathroom,bathroom,ADS,1,1
Providence,17008065,22744,22743,17,potty_bathroom,bathroom,ADS,1,1
Providence,17008077,22744,22743,17,potty_bathroom,bathroom,ADS,1,2
Providence,17010677,22744,22743,18,potty_bathroom,bathroom,ADS,1,2
Providence,17011924,22744,22743,17,potty_bathroom,bathroom,ADS,1,2
Providence,17013157,22729,22728,40,potty_bathroom,bathroom,ADS,1,11
Providence,17013236,22729,22728,40,potty_bathroom,bathroom,ADS,1,2
Providence,17013654,22744,22743,18,potty_bathroom,bathroom,ADS,1,1
Providence,17014158,22729,22728,35,potty_bathroom,bathroom,ADS,1,4
Providence,17014466,22729,22728,35,potty_bathroom,bathroom,ADS,1,5
Providence,17014785,22744,22743,18,potty_bathroom,bathroom,ADS,1,1
Providence,17018349,22744,22743,17,potty_bathroom,bathroom,ADS,1,1
Providence,17020997,22744,22743,18,potty_bathroom,bathroom,ADS,1,2
Providence,17022473,22744,22743,18,potty_bathroom,bathroom,ADS,1,5
Providence,17023499,22744,22743,18,potty_bathroom,bathroom,ADS,1,3
Providence,17024902,22744,22743,18,potty_bathroom,bathroom,ADS,1,1
Providence,17025353,22744,22743,18,potty_bathroom,bathroom,ADS,1,0
Providence,17028552,22744,22743,21,potty_bathroom,bathroom,ADS,1,3
Providence,17028605,22744,22743,18,potty_bathroom,bathroom,ADS,1,1
Providence,17030276,22744,22743,21,potty_bathroom,bathroom,ADS,1,1
Providence,17032034,22744,22743,19,potty_bathroom,bathroom,ADS,1,2
Providence,17032049,22744,22743,19,potty_bathroom,bathroom,ADS,1,2
Providence,17032604,22744,22743,18,potty_bathroom,bathroom,ADS,1,1
Providence,17032785,22744,22743,18,potty_bathroom,bathroom,ADS,1,0
Providence,17033359,22744,22743,21,potty_bathroom,bathroom,ADS,1,1
Providence,17034535,22744,22743,18,potty_bathroom,bathroom,ADS,1,3
Providence,17037931,22744,22743,18,potty_bathroom,bathroom,ADS,1,6
Providence,17049982,22744,22743,23,potty_bathroom,bathroom,ADS,1,2
Providence,17050014,22744,22743,23,potty_bathroom,bathroom,ADS,1,2
Providence,17052267,22744,22743,19,potty_bathroom,bathroom,ADS,1,5
Providence,17053376,22744,22743,22,potty_bathroom,bathroom,ADS,1,2
Providence,17054032,22744,22743,26,potty_bathroom,bathroom,ADS,1,3
Providence,17054044,22744,22743,26,potty_bathroom,bathroom,ADS,1,1
Providence,17056434,22744,22743,24,potty_bathroom,bathroom,ADS,1,1
Providence,17065223,22744,22743,22,potty_bathroom,bathroom,ADS,1,4
Providence,17080039,22744,22743,31,potty_bathroom,bathroom,ADS,1,1
Providence,17082620,22745,22743,29,potty_bathroom,bathroom,ADS,1,0
Providence,17083419,22744,22743,30,potty_bathroom,bathroom,ADS,1,0
Providence,17087442,22744,22743,30,potty_bathroom,bathroom,ADS,1,3
Providence,17091664,22744,22743,34,potty_bathroom,bathroom,ADS,1,2
Providence,17097717,22744,22743,30,potty_bathroom,bathroom,ADS,1,1
Providence,17097751,22744,22743,30,potty_bathroom,bathroom,ADS,1,1
Providence,17108846,22757,22755,18,potty_bathroom,bathroom,ADS,1,1
Providence,17114090,22744,22743,40,potty_bathroom,bathroom,ADS,1,0
Providence,17114115,22744,22743,40,potty_bathroom,bathroom,ADS,1,0
Providence,17123078,22744,22743,35,potty_bathroom,bathroom,ADS,1,3
Providence,17123085,22744,22743,35,potty_bathroom,bathroom,ADS,1,1
Providence,17124278,22744,22743,35,potty_bathroom,bathroom,ADS,1,1
Providence,17126923,22744,22743,35,potty_bathroom,bathroom,ADS,1,4
Providence,17129770,22756,22755,26,potty_bathroom,bathroom,ADS,1,1
Providence,17141141,22751,22743,37,potty_bathroom,bathroom,ADS,1,1
Providence,17142786,22756,22755,40,potty_bathroom,bathroom,ADS,1,2
Providence,17142901,22756,22755,35,potty_bathroom,bathroom,ADS,1,4
Providence,17143078,22756,22755,35,potty_bathroom,bathroom,ADS,1,7
Providence,17150403,22756,22755,47,potty_bathroom,bathroom,ADS,1,3
Providence,17151651,22756,22755,47,potty_bathroom,bathroom,ADS,1,3
Providence,17167583,22766,22764,19,potty_bathroom,bathroom,ADS,1,1
Providence,17179872,22756,22755,32,potty_bathroom,bathroom,ADS,1,1
Providence,17179875,22756,22755,32,potty_bathroom,bathroom,ADS,1,4
Providence,17179911,22756,22755,32,potty_bathroom,bathroom,ADS,1,2
Providence,17179919,22756,22755,32,potty_bathroom,bathroom,ADS,1,1
Providence,17179924,22756,22755,32,potty_bathroom,bathroom,ADS,1,1
Providence,17182934,22756,22755,32,potty_bathroom,bathroom,ADS,1,4
Providence,17183977,22756,22755,32,potty_bathroom,bathroom,ADS,1,1
Providence,17183996,22757,22755,32,potty_bathroom,bathroom,ADS,1,0
Providence,17231931,22766,22764,30,potty_bathroom,bathroom,ADS,1,3
Valian,290506,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,290522,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,290524,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,290526,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,290529,1706,1704,25,birdie_bird,bird,ADS,1,2
Valian,290531,1705,1704,25,birdie_bird,bird,ADS,1,2
Valian,290575,1705,1704,25,birdie_bird,bird,ADS,1,2
Valian,290595,1705,1704,25,birdie_bird,bird,ADS,1,6
Valian,290623,1705,1704,25,birdie_bird,bird,ADS,1,5
Valian,290695,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,290704,1706,1704,25,birdie_bird,bird,ADS,1,1
Valian,290718,1705,1704,25,birdie_bird,bird,ADS,1,5
Valian,290725,1705,1704,25,birdie_bird,bird,ADS,1,2
Valian,290770,1705,1704,25,birdie_bird,bird,ADS,1,2
Valian,290775,1705,1704,25,birdie_bird,bird,ADS,1,3
Valian,290788,1705,1704,25,birdie_bird,bird,ADS,1,3
Valian,290825,1705,1704,25,birdie_bird,bird,ADS,1,3
Valian,290828,1705,1704,25,birdie_bird,bird,ADS,1,3
Valian,290871,1705,1704,25,birdie_bird,bird,ADS,1,6
Valian,290877,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,290884,1705,1704,25,birdie_bird,bird,ADS,1,2
Valian,290914,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,290928,1705,1704,25,birdie_bird,bird,ADS,1,3
Valian,290940,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,290946,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,290953,1705,1704,25,birdie_bird,bird,ADS,1,4
Valian,291284,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,291398,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,291413,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,291439,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,291451,1705,1704,25,birdie_bird,bird,ADS,1,2
Valian,291472,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,291481,1705,1704,25,birdie_bird,bird,ADS,1,2
Valian,291565,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,291607,1706,1704,25,birdie_bird,bird,ADS,1,2
Valian,291911,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,291944,1705,1704,25,birdie_bird,bird,ADS,1,2
Valian,292337,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,292375,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,292408,1705,1704,26,birdie_bird,bird,ADS,1,0
Valian,292634,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,293805,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,293820,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,294291,1705,1704,22,birdie_bird,bird,ADS,1,1
Valian,294330,1705,1704,22,birdie_bird,bird,ADS,1,3
Valian,294362,1705,1704,22,birdie_bird,bird,ADS,1,4
Valian,294459,1705,1704,22,birdie_bird,bird,ADS,1,0
Valian,294633,1705,1704,29,birdie_bird,bird,ADS,1,1
Valian,294665,1705,1704,29,birdie_bird,bird,ADS,1,0
Valian,294703,1705,1704,22,birdie_bird,bird,ADS,1,2
Valian,294870,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,294888,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,294985,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,295185,1705,1704,22,birdie_bird,bird,ADS,1,3
Valian,295735,1705,1704,22,birdie_bird,bird,ADS,1,1
Valian,295752,1705,1704,22,birdie_bird,bird,ADS,1,3
Valian,295832,1708,1704,26,birdie_bird,bird,ADS,1,0
Valian,295867,1706,1704,26,birdie_bird,bird,ADS,1,2
Valian,295991,1705,1704,22,birdie_bird,bird,ADS,1,3
Valian,296194,1705,1704,22,birdie_bird,bird,ADS,1,1
Valian,296209,1705,1704,22,birdie_bird,bird,ADS,1,6
Valian,296231,1705,1704,22,birdie_bird,bird,ADS,1,1
Valian,296317,1705,1704,22,birdie_bird,bird,ADS,1,4
Valian,296365,1705,1704,22,birdie_bird,bird,ADS,1,2
Valian,296388,1705,1704,22,birdie_bird,bird,ADS,1,2
Valian,296459,1705,1704,22,birdie_bird,bird,ADS,1,2
Valian,296491,1705,1704,22,birdie_bird,bird,ADS,1,2
Valian,296680,1705,1704,22,birdie_bird,bird,ADS,1,2
Valian,296763,1705,1704,22,birdie_bird,bird,ADS,1,1
Valian,296886,1705,1704,22,birdie_bird,bird,ADS,1,3
Valian,296929,1706,1704,25,birdie_bird,bird,ADS,1,0
Valian,296959,1705,1704,25,birdie_bird,bird,ADS,1,0
Valian,296977,1705,1704,25,birdie_bird,bird,ADS,1,3
Valian,297054,1708,1704,26,birdie_bird,bird,ADS,1,0
Valian,297125,1708,1704,26,birdie_bird,bird,ADS,1,1
Valian,297145,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,297181,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,297387,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,297486,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,298383,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,298541,1705,1704,26,birdie_bird,bird,ADS,1,0
Valian,298574,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,298644,1705,1704,26,birdie_bird,bird,ADS,1,3
Valian,298729,1706,1704,26,birdie_bird,bird,ADS,1,0
Valian,298742,1706,1704,26,birdie_bird,bird,ADS,1,0
Valian,299061,1705,1704,26,birdie_bird,bird,ADS,1,2
Valian,299125,1705,1704,22,birdie_bird,bird,ADS,1,1
Valian,299132,1706,1704,26,birdie_bird,bird,ADS,1,1
Valian,299150,1705,1704,26,birdie_bird,bird,ADS,1,2
Valian,299170,1705,1704,22,birdie_bird,bird,ADS,1,1
Valian,300819,1706,1704,25,birdie_bird,bird,ADS,1,0
Valian,300839,1705,1704,25,birdie_bird,bird,ADS,1,1
Valian,301303,1705,1704,22,birdie_bird,bird,ADS,1,0
Valian,301387,1705,1704,22,birdie_bird,bird,ADS,1,0
Valian,301456,1705,1704,27,birdie_bird,bird,ADS,1,1
Valian,301474,1705,1704,27,birdie_bird,bird,ADS,1,2
Valian,301772,1705,1704,26,birdie_bird,bird,ADS,1,0
Valian,301854,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,301913,1705,1704,26,birdie_bird,bird,ADS,1,0
Valian,301963,1705,1704,26,birdie_bird,bird,ADS,1,2
Valian,302036,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,302110,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,302443,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,303278,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,303457,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,304479,1705,1704,26,birdie_bird,bird,ADS,1,3
Valian,304611,1705,1704,26,birdie_bird,bird,ADS,1,4
Valian,304632,1705,1704,26,birdie_bird,bird,ADS,1,2
Valian,304974,1705,1704,26,birdie_bird,bird,ADS,1,3
Valian,305812,1705,1704,30,birdie_bird,bird,ADS,1,2
Valian,307109,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,307274,1705,1704,26,birdie_bird,bird,ADS,1,1
Valian,308084,1706,1704,26,birdie_bird,bird,ADS,1,1
Valian,308101,1706,1704,26,birdie_bird,bird,ADS,1,1
Valian,308143,1706,1704,26,birdie_bird,bird,ADS,1,1
Valian,308594,1706,1704,30,birdie_bird,bird,ADS,1,0
Valian,308903,1705,1704,28,birdie_bird,bird,ADS,1,1
Valian,309019,1705,1704,28,birdie_bird,bird,ADS,1,1
