corpus_name,id,speaker_id,target_child_id,age,pair,item,form,form_numeric,complexity
Peters,711538,2341,2341,18,doggy_dog,doggy,CDS,0,NA
Peters,711561,2341,2341,18,doggy_dog,doggy,CDS,0,NA
Peters,711578,2341,2341,18,doggy_dog,doggy,CDS,0,NA
Hall,713637,2328,2328,57,doggy_dog,doggy,CDS,0,NA
Hall,713664,2328,2328,57,doggy_dog,doggy,CDS,0,NA
Hall,713698,2328,2328,57,doggy_dog,doggy,CDS,0,NA
Peters,728051,2341,2341,20,doggy_dog,doggy,CDS,0,NA
Peters,728065,2341,2341,20,doggy_dog,doggy,CDS,0,NA
Peters,731092,2341,2341,21,doggy_dog,doggy,CDS,0,NA
Peters,731110,2341,2341,21,doggy_dog,doggy,CDS,0,NA
Peters,731127,2341,2341,21,doggy_dog,doggy,CDS,0,NA
Hall,732668,2323,2323,57,doggy_dog,doggy,CDS,0,NA
Hall,732694,2323,2323,57,doggy_dog,doggy,CDS,0,NA
Hall,732714,2323,2323,57,doggy_dog,doggy,CDS,0,NA
Hall,733031,2323,2323,57,doggy_dog,doggy,CDS,0,NA
Peters,738579,2341,2341,21,doggy_dog,doggy,CDS,0,NA
Peters,739313,2341,2341,20,doggy_dog,doggy,CDS,0,NA
Peters,739330,2341,2341,20,doggy_dog,doggy,CDS,0,NA
Hall,748533,2315,2315,57,doggy_dog,doggy,CDS,0,NA
Hall,758467,2323,2323,57,doggy_dog,doggy,CDS,0,NA
Hall,758542,2323,2323,57,doggy_dog,doggy,CDS,0,NA
Peters,759050,2341,2341,22,doggy_dog,doggy,CDS,0,NA
Hall,775623,2323,2323,57,doggy_dog,doggy,CDS,0,NA
Peters,778280,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,778296,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Hall,789776,2362,2362,57,doggy_dog,doggy,CDS,0,NA
Peters,791749,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,791828,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795212,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795232,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795247,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795254,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795511,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795631,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795647,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795648,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795664,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795777,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795795,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795812,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795930,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,795975,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,796031,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,796054,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,796231,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,796239,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,797916,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,797924,2341,2341,23,doggy_dog,doggy,CDS,0,NA
Peters,802022,2341,2341,24,doggy_dog,doggy,CDS,0,NA
Peters,802039,2341,2341,24,doggy_dog,doggy,CDS,0,NA
Peters,802050,2341,2341,24,doggy_dog,doggy,CDS,0,NA
VanKleeck,817800,2485,2485,48,doggy_dog,doggy,CDS,0,NA
VanKleeck,818413,2480,2480,44,doggy_dog,doggy,CDS,0,NA
VanKleeck,818465,2480,2480,44,doggy_dog,doggy,CDS,0,NA
VanKleeck,819973,2499,2499,47,doggy_dog,doggy,CDS,0,NA
VanKleeck,823512,2506,2506,42,doggy_dog,doggy,CDS,0,NA
VanKleeck,823522,2506,2506,42,doggy_dog,doggy,CDS,0,NA
VanKleeck,823703,2506,2506,42,doggy_dog,doggy,CDS,0,NA
Suppes,825283,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,825336,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,825359,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,825396,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,825427,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,825436,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,825446,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,825488,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826447,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826454,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826456,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826461,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826466,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826471,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826484,2514,2514,24,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,826498,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826519,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826586,2514,2514,24,doggy_dog,doggy,CDS,0,NA
