age,predicted,std.error,conf.low,conf.high,group,predictor,level
-2.545,0.669797970602457,0.43827574233746314,0.4621393066378789,0.8272520920394972,1,Pitch mean,Prosodic
-2.541,0.6697462177496072,0.43826617850552396,0.46208580481676664,0.827215972014752,1,Pitch mean,Prosodic
-2.531,0.6696168176327407,0.43824232802163265,0.4619520252981987,0.8271256623750455,1,Pitch mean,Prosodic
-2.529,0.6695909345271962,0.4382375680564721,0.46192526511574744,0.8271075988069848,1,Pitch mean,Prosodic
-2.528,0.6695779925892467,0.4382351893404336,0.4619118844897926,0.8270985668181219,1,Pitch mean,Prosodic
-2.525,0.6695391652348636,0.43822805825864974,0.46187174047322055,0.8270714700325403,1,Pitch mean,Prosodic
-2.517,0.669435614328474,0.4382090791960762,0.4617646740815743,0.8269992059366494,1,Pitch mean,Prosodic
-2.486,0.6690341995153225,0.43813604591053684,0.4613495765293825,0.8267191003570693,1,Pitch mean,Prosodic
-2.485,0.6690212465495724,0.4381337035151706,0.46133618059132375,0.8267100625233091,1,Pitch mean,Prosodic
-2.483,0.6689953398496653,0.4381290212593508,0.4613093876480979,0.8266919864498875,1,Pitch mean,Prosodic
-2.477,0.6689176136037369,0.4381149947721673,0.46122900028282565,0.8266377549844318,1,Pitch mean,Prosodic
-2.461,0.6687102985629327,0.4380777395473912,0.4610145714060075,0.8264931139847134,1,Pitch mean,Prosodic
-2.459,0.6686843795773763,0.43807309785838794,0.460987761399815,0.8264750314339481,1,Pitch mean,Prosodic
-2.457,0.6686584595687745,0.4380684595506531,0.46096094997263237,0.8264569483448653,1,Pitch mean,Prosodic
-2.445,0.6685029180397539,0.4380407007168899,0.46080005157673065,0.8263484385182955,1,Pitch mean,Prosodic
-2.437,0.6683992032409724,0.4380222624666593,0.46069275757774714,0.8262760878960502,1,Pitch mean,Prosodic
-2.426,0.668256568700724,0.43799699824037797,0.460545191248746,0.8261765917944822,1,Pitch mean,Prosodic
-2.415,0.6681139032717559,0.43797183635078335,0.46039758200629227,0.8260770795210618,1,Pitch mean,Prosodic
-2.412,0.6680749891601134,0.4379649917804909,0.4603573174955327,0.8260499370083647,1,Pitch mean,Prosodic
-2.41,0.6680490451436268,0.43796043296332343,0.4603304727163089,0.8260318413335632,1,Pitch mean,Prosodic
-2.4,0.6679193097608959,0.437937689637775,0.46019622756100886,0.8259413549719511,1,Pitch mean,Prosodic
-2.399,0.6679063348204454,0.4379354199585609,0.4601828010971525,0.8259323056042631,1,Pitch mean,Prosodic
-2.394,0.6678414562952474,0.4379240842544721,0.46011566346570415,0.8258870567730004,1,Pitch mean,Prosodic
-2.385,0.6677246588981502,0.4379037332975734,0.45999479342372707,0.8258056005157333,1,Pitch mean,Prosodic
-2.378,0.6676338022157354,0.4378879521677555,0.459900763571221,0.8257422382280022,1,Pitch mean,Prosodic
-2.37,0.6675299507331273,0.43786996737446826,0.45979327965584305,0.8256698162473488,1,Pitch mean,Prosodic
-2.365,0.6674650352861983,0.437858754389298,0.45972609071484577,0.8256245482160403,1,Pitch mean,Prosodic
-2.356,0.6673481714568777,0.4378386243503067,0.45960512834906675,0.8255430574500945,1,Pitch mean,Prosodic
-2.355,0.6673351853155084,0.4378363919125142,0.45959168631904374,0.8255340022617571,1,Pitch mean,Prosodic
-2.354,0.6673221989199043,0.4378341603214107,0.4595782439356566,0.8255249469417655,1,Pitch mean,Prosodic
-2.352,0.6672962253660503,0.4378296996793219,0.459551358108863,0.8255068359069316,1,Pitch mean,Prosodic
-2.349,0.6672572631288767,0.4378230150666786,0.459511026718901,0.8254796683679767,1,Pitch mean,Prosodic
-2.328,0.6669844634461171,0.437776436182821,0.4592286179971571,0.8252894625035084,1,Pitch mean,Prosodic
-2.326,0.6669584766835674,0.43777201957861833,0.4592017138098206,0.8252713446446026,1,Pitch mean,Prosodic
-2.314,0.6668025347926738,0.43774559111022826,0.4590402590534509,0.8251626265086559,1,Pitch mean,Prosodic
-2.31,0.6667505460449912,0.43773680873058163,0.4589864295163862,0.8251263829515988,1,Pitch mean,Prosodic
-2.307,0.6667115518216974,0.4377302308421038,0.4589460536619559,0.8250991989146385,1,Pitch mean,Prosodic
-2.306,0.6666985532401962,0.43772803990720427,0.45893259433883943,0.8250901373083412,1,Pitch mean,Prosodic
-2.303,0.6666595559746905,0.437721472186463,0.45889221425483184,0.8250629517079131,1,Pitch mean,Prosodic
-2.295,0.6665555521152697,0.4377039955490768,0.4587845185266138,0.8249904510471251,1,Pitch mean,Prosodic
-2.294,0.6665425504926245,0.43770181478282866,0.45877105497526693,0.8249813878793879,1,Pitch mean,Prosodic
-2.291,0.6665035441047543,0.4376952775689553,0.458730662207917,0.8249541975966671,1,Pitch mean,Prosodic
-2.29,0.6664905414688691,0.43769310019266344,0.4587171972477597,0.8249451339093511,1,Pitch mean,Prosodic
-2.287,0.6664515320416355,0.43768657314896237,0.4586768002544292,0.82491794206857,1,Pitch mean,Prosodic
-2.284,0.666412520335347,0.43768005373328867,0.4586364000922049,0.8248907490601307,1,Pitch mean,Prosodic
-2.282,0.6663865112652111,0.4376757116941343,0.4586094648904762,0.8248726197395145,1,Pitch mean,Prosodic
-2.278,0.6663344900872096,0.43766703778738664,0.4585555902631068,0.8248363595433199,1,Pitch mean,Prosodic
-2.275,0.666295471546163,0.4376605412578388,0.45851518059725005,0.8248091630364693,1,Pitch mean,Prosodic
-2.274,0.6662824648596942,0.43765837744339253,0.4585017100048593,0.8248000972753448,1,Pitch mean,Prosodic
-2.271,0.6662434432821368,0.4376518910864383,0.45846129611663594,0.824772899215842,1,Pitch mean,Prosodic
-2.27,0.6662304355836169,0.4376497306629571,0.4584478241169409,0.8247638329373921,1,Pitch mean,Prosodic
-2.268,0.6662044194276648,0.4376454123593251,0.4584208790622328,0.8247456999927375,1,Pitch mean,Prosodic
-2.264,0.6661523840805291,0.4376367859257347,0.45836698473207477,0.824709432553199,1,Pitch mean,Prosodic
-2.262,0.6661263648895837,0.43763247779597675,0.45834003545692764,0.8246912980587656,1,Pitch mean,Prosodic
-2.26,0.6661003446872117,0.43762817305771057,0.4583130847752703,0.8246731630481902,1,Pitch mean,Prosodic
-2.257,0.6660613124874901,0.4376217223095772,0.4582726561159095,0.8246459595650536,1,Pitch mean,Prosodic
-2.256,0.6660483012486653,0.43761957375605365,0.45825917919303166,0.8246368914795145,1,Pitch mean,Prosodic
-2.255,0.6660352897570734,0.43761742605047804,0.4582457019186401,0.8246278232651089,1,Pitch mean,Prosodic
-2.252,0.665996253765843,0.4376109880215638,0.4582052679865726,0.8246006178489749,1,Pitch mean,Prosodic
-2.249,0.6659572155002441,0.43760455762463013,0.45816483089156484,0.8245734112740569,1,Pitch mean,Prosodic
-2.243,0.6658791321475493,0.4375917197280503,0.45808394721478124,0.8245189946509119,1,Pitch mean,Prosodic
-2.24,0.665840087061259,0.4375853122290758,0.45804350063403365,0.8244917846042067,1,Pitch mean,Prosodic
-2.235,0.6657750068670661,0.4375746500272264,0.4579760826421872,0.8244464319584273,1,Pitch mean,Prosodic
-2.234,0.6657619900708055,0.43757252013143433,0.45796259799039957,0.8244373610443344,1,Pitch mean,Prosodic
-2.233,0.6657489730221058,0.43757039108386386,0.457949112987517,0.8244282900019951,1,Pitch mean,Prosodic
-2.231,0.6657229381674487,0.4375661355334369,0.45792214192854397,0.8244101475326896,1,Pitch mean,Prosodic
-2.229,0.6656969023032138,0.43756188337604446,0.45789516946542064,0.8243920045507358,1,Pitch mean,Prosodic
-2.228,0.6656838839925422,0.4375597585697672,0.4578816827073506,0.8243829328675865,1,Pitch mean,Prosodic
-2.225,0.6656448275464896,0.4375533892407591,0.4578412203273359,0.8243557170497863,1,Pitch mean,Prosodic
-2.224,0.6656318082265091,0.4375512678277389,0.45782773216545986,0.824346644854496,1,Pitch mean,Prosodic
-2.223,0.665618788654239,0.43754914726306376,0.4578142436526804,0.8243375725312412,1,Pitch mean,Prosodic
-2.22,0.665579728423839,0.4375427906592325,0.45777377600911257,0.8243103547939702,1,Pitch mean,Prosodic
-2.218,0.6655536870090638,0.43753855716529666,0.45774679582590105,0.8242922089964826,1,Pitch mean,Prosodic
-2.217,0.6655406659233687,0.43753644169095113,0.4577333052081032,0.8242831359060314,1,Pitch mean,Prosodic
-2.215,0.6655146229954374,0.43753221328756653,0.4577063229202183,0.8242649893418545,1,Pitch mean,Prosodic
-2.214,0.6655016011532314,0.437530100358552,0.45769283125017013,0.8242559158681855,1,Pitch mean,Prosodic
-2.212,0.6654755567124135,0.4375258770459401,0.457665846857958,0.8242377685378272,1,Pitch mean,Prosodic
-2.21,0.6654495112631539,0.43752165712729946,0.4576388610630532,0.8242196206969626,1,Pitch mean,Prosodic
-2.209,0.665436488160396,0.43751954844074903,0.4576253676396393,0.8242105465851614,1,Pitch mean,Prosodic
-2.207,0.6654104411986983,0.43751533361324946,0.4575983797409839,0.8241923979789607,1,Pitch mean,Prosodic
-2.201,0.6653322942652301,0.4375027094964429,0.4575174076317878,0.8241379491016081,1,Pitch mean,Prosodic
-2.2,0.6653192688944212,0.4375006084471004,0.4575039110535281,0.8241288738429442,1,Pitch mean,Prosodic
-2.199,0.6653062432716815,0.43749850824639785,0.4574904141248265,0.824119798456992,1,Pitch mean,Prosodic
-2.196,0.6652671648920275,0.4374922127362514,0.45744992123626277,0.824092571535688,1,Pitch mean,Prosodic
-2.195,0.6652541382617144,0.4374901159302304,0.4574364229059862,0.8240834956408648,1,Pitch mean,Prosodic
-2.192,0.6652150568596998,0.43748383060442164,0.45739592581316163,0.8240562671936246,1,Pitch mean,Prosodic
