age,predicted,std.error,conf.low,conf.high,group,Predictor,level
-1.577,0.6274004558362384,0.4396053436041615,0.41568077509650414,0.799422907622574,1,Rate,Prosodic
-1.576,0.6274213315551338,0.43960435182644947,0.4157029378981038,0.7994369147151509,1,Rate,Prosodic
-1.575,0.6274422067989481,0.4396033608138911,0.4157251006763792,0.7994509213153898,1,Rate,Prosodic
-1.574,0.6274630815676141,0.43960237056649165,0.41574726343122625,0.7994649274232583,1,Rate,Prosodic
-1.573,0.627483955861065,0.43960138108425617,0.4157694261625417,0.7994789330387245,1,Rate,Prosodic
-1.572,0.6275048296792334,0.43960039236718995,0.41579158887022155,0.7994929381617563,1,Rate,Prosodic
-1.571,0.6275257030220528,0.439599404415298,0.41581375155416256,0.7995069427923216,1,Rate,Prosodic
-1.57,0.6275465758894558,0.43959841722858567,0.41583591421426075,0.7995209469303884,1,Rate,Prosodic
-1.569,0.6275674482813756,0.439597430807058,0.4158580768504124,0.7995349505759245,1,Rate,Prosodic
-1.568,0.6275883201977451,0.4395964451507201,0.4158802394625141,0.7995489537288982,1,Rate,Prosodic
-1.567,0.6276091916384976,0.4395954602595772,0.4159024020504622,0.7995629563892774,1,Rate,Prosodic
-1.565,0.6276509330928831,0.4395934927728969,0.415946727153483,0.7995909602321236,1,Rate,Prosodic
-1.564,0.6276718031063824,0.4395925101773698,0.4159688896683486,0.799604961414527,1,Rate,Prosodic
-1.563,0.6276926726439965,0.4395915283470581,0.41599105215864585,0.7996189621042075,1,Rate,Prosodic
-1.562,0.6277135417056589,0.4395905472819672,0.4160132146242715,0.7996329623011332,1,Rate,Prosodic
-1.561,0.6277344102913022,0.439589566982102,0.4160353770651217,0.7996469620052723,1,Rate,Prosodic
-1.56,0.6277552784008599,0.4395885874474677,0.41605753948109314,0.7996609612165928,1,Rate,Prosodic
-1.559,0.6277761460342649,0.4395876086780694,0.4160797018720821,0.7996749599350625,1,Rate,Prosodic
-1.558,0.6277970131914502,0.43958663067391224,0.41610186423798484,0.7996889581606496,1,Rate,Prosodic
-1.557,0.6278178798723493,0.4395856534350013,0.4161240265786981,0.7997029558933222,1,Rate,Prosodic
-1.556,0.6278387460768947,0.4395846769613417,0.4161461888941179,0.7997169531330477,1,Rate,Prosodic
-1.555,0.6278596118050199,0.4395837012529385,0.41616835118414086,0.7997309498797948,1,Rate,Prosodic
-1.554,0.627880477056658,0.43958272630979683,0.4161905134486635,0.7997449461335312,1,Rate,Prosodic
-1.553,0.6279013418317421,0.4395817521319218,0.41621267568758225,0.7997589418942249,1,Rate,Prosodic
-1.552,0.6279222061302053,0.4395807787193184,0.4162348379007936,0.79977293716184406,1,Rate,Prosodic
-1.551,0.6279430699519807,0.4395798060719919,0.4162570000881937,0.7997869319363566,1,Rate,Prosodic
-1.55,0.6279639332970015,0.4395788341899472,0.4162791622496792,0.7998009262177308,1,Rate,Prosodic
-1.549,0.6279847961652009,0.4395778630731895,0.4163013243851466,0.7998149200059342,1,Rate,Prosodic
-1.548,0.628005658556512,0.4395768927217238,0.4163234864944924,0.7998289133009352,1,Rate,Prosodic
-1.547,0.6280265204708679,0.43957592313555516,0.41634564857761286,0.7998429061027017,1,Rate,Prosodic
-1.546,0.6280473819082019,0.4395749543146886,0.4163678106344046,0.7998568984112018,1,Rate,Prosodic
-1.545,0.6280682428684472,0.43957398625912936,0.41638997266476424,0.7998708902264038,1,Rate,Prosodic
-1.544,0.6280891033515369,0.43957301896888235,0.416412134668588,0.7998848815482753,1,Rate,Prosodic
-1.543,0.6281099633574041,0.4395720524439527,0.4164342966457723,0.7998988723767846,1,Rate,Prosodic
-1.542,0.6281308228859822,0.43957108668434536,0.416456458596214,0.7999128627118997,1,Rate,Prosodic
-1.541,0.6281516819372043,0.4395701216900655,0.4164786205198093,0.7999268525535885,1,Rate,Prosodic
-1.54,0.6281725405110037,0.43956915746111797,0.41650078241645494,0.7999408419018192,1,Rate,Prosodic
-1.539,0.6281933986073135,0.439568193997508,0.41652294428604714,0.7999548307565602,1,Rate,Prosodic
-1.538,0.628214256226067,0.4395672312992405,0.41654510612848256,0.7999688191177788,1,Rate,Prosodic
-1.537,0.6282351133671975,0.43956626936632065,0.41656726794365795,0.7999828069854441,1,Rate,Prosodic
-1.536,0.628255970030638,0.4395653081987534,0.4165894297314693,0.7999967943595233,1,Rate,Prosodic
-1.535,0.6282768262163222,0.43956434779654363,0.4166115914918137,0.8000107812399848,1,Rate,Prosodic
-1.534,0.6282976819241828,0.43956338815969653,0.4166337532245871,0.8000247676267966,1,Rate,Prosodic
-1.533,0.6283185371541534,0.439562429288217,0.41665591492968657,0.800038753519927,1,Rate,Prosodic
-1.532,0.6283393919061674,0.4395614711821101,0.41667807660700856,0.800052738919344,1,Rate,Prosodic
-1.531,0.6283602461801577,0.43956051384138084,0.41670023825644936,0.8000667238250155,1,Rate,Prosodic
-1.53,0.6283810999760577,0.43955955726603424,0.41672239987790555,0.8000807082369098,1,Rate,Prosodic
-1.529,0.628401953293801,0.43955860145607534,0.416744561471274,0.800094692154995,1,Rate,Prosodic
-1.528,0.6284228061333205,0.439557646411509,0.4167667230364509,0.8001086755792389,1,Rate,Prosodic
-1.527,0.6284436584945498,0.43955669213234033,0.4167888845733331,0.8001226585096101,1,Rate,Prosodic
-1.526,0.6284645103774219,0.4395557386185742,0.416811046081817,0.8001366409460764,1,Rate,Prosodic
-1.525,0.6284853617818704,0.4395547858702157,0.4168332075617993,0.800150622888606,1,Rate,Prosodic
-1.524,0.6285062127078285,0.43955383388726965,0.4168553690131765,0.8001646043371669,1,Rate,Prosodic
-1.523,0.6285270631552297,0.4395528826697412,0.4168775304358453,0.8001785852917274,1,Rate,Prosodic
-1.522,0.628547913124007,0.4395519322176353,0.41689969182970216,0.8001925657522555,1,Rate,Prosodic
-1.521,0.628568762614094,0.4395509825309568,0.4169218531946437,0.8002065457187193,1,Rate,Prosodic
-1.52,0.628589611625424,0.43955003360971084,0.41694401453056645,0.8002205251910871,1,Rate,Prosodic
-1.519,0.6286104601579304,0.4395490854539022,0.4169661758373672,0.8002345041693268,1,Rate,Prosodic
-1.518,0.6286313082115464,0.4395481380635359,0.41698833711494243,0.8002484826534069,1,Rate,Prosodic
-1.517,0.6286521557862055,0.4395471914386168,0.41701049836318876,0.800262460643295,1,Rate,Prosodic
-1.516,0.6286730028818411,0.43954624557915,0.417032659582003,0.8002764381389597,1,Rate,Prosodic
-1.515,0.6286938494983866,0.4395453004851404,0.4170548207712814,0.8002904151403689,1,Rate,Prosodic
-1.514,0.6287146956357754,0.439544356156593,0.417076981930921,0.800304391647491,1,Rate,Prosodic
-1.513,0.6287355412939409,0.43954341259351254,0.4170991430608184,0.8003183676602941,1,Rate,Prosodic
-1.512,0.6287563864728163,0.439542469795904,0.4171213041608699,0.8003323431787459,1,Rate,Prosodic
-1.511,0.6287772311723353,0.4395415277637724,0.4171434652309724,0.8003463182028152,1,Rate,Prosodic
-1.51,0.6287980753924312,0.4395405864971227,0.4171656262710225,0.8003602927324698,1,Rate,Prosodic
-1.509,0.6288189191330373,0.4395396459959597,0.41718778728091693,0.800374266767678,1,Rate,Prosodic
-1.508,0.6288397623940871,0.43953870626028835,0.41720994826055197,0.8003882403084078,1,Rate,Prosodic
-1.507,0.6288606051755143,0.4395377672901136,0.41723210920982495,0.8004022133546276,1,Rate,Prosodic
-1.506,0.6288814474772523,0.4395368290854403,0.4172542701286322,0.8004161859063056,1,Rate,Prosodic
-1.505,0.6289022892992341,0.4395358916462734,0.4172764310168702,0.8004301579634095,1,Rate,Prosodic
-1.504,0.6289231306413936,0.4395349549726177,0.4172985918744359,0.8004441295259082,1,Rate,Prosodic
-1.503,0.6289439715036641,0.4395340190644782,0.41732075270122587,0.8004581005937693,1,Rate,Prosodic
-1.502,0.6289648118859792,0.43953308392185975,0.41734291349713687,0.8004720711669614,1,Rate,Prosodic
-1.501,0.6289856517882721,0.43953214954476727,0.41736507426206554,0.8004860412454523,1,Rate,Prosodic
-1.5,0.6290064912104768,0.4395312159332056,0.41738723499590874,0.8005000108292106,1,Rate,Prosodic
-1.499,0.6290273301525263,0.4395302830871797,0.41740939569856295,0.8005139799182043,1,Rate,Prosodic
-1.498,0.6290481686143543,0.43952935100669427,0.41743155636992496,0.8005279485124015,1,Rate,Prosodic
-1.497,0.6290690065958945,0.4395284196917543,0.41745371700989164,0.8005419166117708,1,Rate,Prosodic
-1.496,0.6290898440970801,0.43952748914236467,0.41747587761835964,0.80055588421628,1,Rate,Prosodic
-1.495,0.6291106811178446,0.4395265593585302,0.4174980381952254,0.8005698513258973,1,Rate,Prosodic
-1.494,0.6291315176581219,0.4395256303402558,0.4175201987403861,0.8005838179405912,1,Rate,Prosodic
-1.493,0.6291523537178453,0.4395247020875463,0.41754235925373817,0.8005977840603299,1,Rate,Prosodic
-1.492,0.6291731892969483,0.4395237746004065,0.41756451973517844,0.8006117496850814,1,Rate,Prosodic
-1.491,0.6291940243953645,0.4395228478788413,0.4175866801846037,0.800625714814814,1,Rate,Prosodic
-1.49,0.6292148590130275,0.4395219219228555,0.41760884060191067,0.8006396794494962,1,Rate,Prosodic
-1.489,0.6292356931498709,0.439520996732454,0.4176310009869961,0.8006536435890959,1,Rate,Prosodic
-1.488,0.6292565268058282,0.4395200723076416,0.4176531613397567,0.8006676072335814,1,Rate,Prosodic
-1.487,0.6292773599808331,0.4395191486484231,0.4176753216600895,0.8006815703829212,1,Rate,Prosodic
-1.486,0.6292981926748189,0.4395182257548035,0.4176974819478909,0.8006955330370832,1,Rate,Prosodic
-1.485,0.6293190248877195,0.4395173036267873,0.41771964220305796,0.8007094951960358,1,Rate,Prosodic
-1.484,0.6293398566194683,0.43951638226437956,0.4177418024254873,0.8007234568597472,1,Rate,Prosodic
-1.483,0.6293606878699992,0.43951546166758504,0.4177639626150759,0.800737418028186,1,Rate,Prosodic
-1.482,0.6293815186392454,0.43951454183640853,0.41778612277172034,0.8007513787013198,1,Rate,Prosodic
-1.481,0.6294023489271406,0.43951362277085493,0.4178082828953173,0.8007653388791174,1,Rate,Prosodic
-1.48,0.6294231787336189,0.4395127044709289,0.41783044298576405,0.800779298561547,1,Rate,Prosodic
-1.479,0.6294440080586133,0.43951178693663534,0.4178526030429569,0.8007932577485766,1,Rate,Prosodic
-1.478,0.6294648369020579,0.43951087016797896,0.41787476306679316,0.8008072164401747,1,Rate,Prosodic
-1.477,0.6294856652638862,0.43950995416496463,0.41789692305716925,0.8008211746363095,1,Rate,Prosodic
-1.476,0.6295064931440317,0.43950903892759713,0.4179190830139822,0.8008351323369494,1,Rate,Prosodic
-1.475,0.6295273205424283,0.43950812445588117,0.41794124293712875,0.8008490895420625,1,Rate,Prosodic
-1.474,0.6295481474590098,0.4395072107498216,0.41796340282650596,0.8008630462516173,1,Rate,Prosodic
-1.473,0.6295689738937094,0.43950629780942324,0.4179855626820102,0.8008770024655818,1,Rate,Prosodic
-1.472,0.6295897998464609,0.43950538563469077,0.41800772250353857,0.8008909581839245,1,Rate,Prosodic
-1.471,0.6296106253171984,0.439504474225629,0.4180298822909881,0.8009049134066137,1,Rate,Prosodic
-1.47,0.6296314503058552,0.43950356358224263,0.41805204204425556,0.8009188681336177,1,Rate,Prosodic
-1.469,0.6296522748123651,0.4395026537045364,0.4180742017632375,0.8009328223649046,1,Rate,Prosodic
-1.468,0.6296730988366619,0.43950174459251523,0.41809636144783113,0.800946776100443,1,Rate,Prosodic
-1.467,0.6296939223786792,0.43950083624618375,0.4181185210979331,0.8009607293402009,1,Rate,Prosodic
-1.466,0.6297147454383507,0.4394999286655468,0.4181406807134404,0.800974682084147,1,Rate,Prosodic
-1.465,0.6297355680156104,0.439499021850609,0.41816284029425,0.8009886343322493,1,Rate,Prosodic
-1.464,0.6297563901103918,0.43949811580137516,0.4181849998402587,0.8010025860844763,1,Rate,Prosodic
-1.463,0.6297772117226287,0.43949721051784996,0.4182071593513634,0.8010165373407963,1,Rate,Prosodic
-1.462,0.6297980328522549,0.4394963060000382,0.41822931882746106,0.8010304881011775,1,Rate,Prosodic
-1.461,0.6298188534992041,0.4394954022479446,0.41825147826844844,0.8010444383655883,1,Rate,Prosodic
-1.46,0.6298396736634099,0.4394944992615738,0.41827363767422227,0.801058388133997,1,Rate,Prosodic
-1.459,0.6298604933448064,0.43949359704093066,0.4182957970446799,0.8010723374063721,1,Rate,Prosodic
-1.458,0.6298813125433271,0.43949269558601983,0.4183179563797179,0.8010862861826817,1,Rate,Prosodic
-1.457,0.6299021312589063,0.4394917948968459,0.4183401156792336,0.8011002344628945,1,Rate,Prosodic
-1.456,0.6299229494914771,0.4394908949734138,0.41836227494312356,0.8011141822469785,1,Rate,Prosodic
-1.455,0.6299437672409736,0.43948999581572806,0.4183844341712846,0.801128129534902,1,Rate,Prosodic
-1.454,0.6299645845073297,0.4394890974237935,0.41840659336361413,0.8011420763266337,1,Rate,Prosodic
-1.453,0.6299854012904792,0.4394881997976147,0.4184287525200087,0.8011560226221418,1,Rate,Prosodic
-1.452,0.6300062175903558,0.43948730293719646,0.41845091164036546,0.8011699684213947,1,Rate,Prosodic
-1.451,0.6300270334068934,0.43948640684254336,0.41847307072458123,0.8011839137243605,1,Rate,Prosodic
-1.45,0.6300478487400258,0.4394855115136602,0.41849522977255316,0.801197858531008,1,Rate,Prosodic
-1.449,0.6300686635896869,0.4394846169505516,0.418517388784178,0.8012118028413053,1,Rate,Prosodic
-1.448,0.6300894779558107,0.4394837231532222,0.4185395477593529,0.801225746655221,1,Rate,Prosodic
-1.447,0.6301102918383306,0.43948283012167677,0.41856170669797443,0.8012396899727229,1,Rate,Prosodic
-1.446,0.630131105237181,0.4394819378559199,0.4185838655999403,0.8012536327937801,1,Rate,Prosodic
-1.445,0.6301519181522953,0.4394810463559563,0.41860602446514683,0.8012675751183607,1,Rate,Prosodic
-1.444,0.6301727305836077,0.43948015562179055,0.4186281832934913,0.801281516946433,1,Rate,Prosodic
-1.443,0.6301935425310519,0.4394792656534274,0.4186503420848705,0.8012954582779654,1,Rate,Prosodic
-1.442,0.6302143539945619,0.4394783764508714,0.4186725008391818,0.8013093991129265,1,Rate,Prosodic
-1.441,0.6302351649740716,0.4394774880141273,0.4186946595563219,0.8013233394512844,1,Rate,Prosodic
-1.44,0.630255975469515,0.43947660034319974,0.4187168182361879,0.8013372792930079,1,Rate,Prosodic
-1.439,0.6302767854808257,0.4394757134380933,0.41873897687867684,0.801351218638065,1,Rate,Prosodic
-1.438,0.6302975950079377,0.43947482729881265,0.4187611354836855,0.8013651574864242,1,Rate,Prosodic
-1.437,0.6303184040507852,0.4394739419253624,0.41878329405111137,0.8013790958380542,1,Rate,Prosodic
-1.436,0.630339212609302,0.4394730573177472,0.4188054525808513,0.8013930336929233,1,Rate,Prosodic
-1.435,0.630360020683422,0.43947217347597173,0.41882761107280203,0.8014069710509997,1,Rate,Prosodic
-1.434,0.6303808282730791,0.43947129040004046,0.41884976952686087,0.8014209079122518,1,Rate,Prosodic
-1.433,0.6304016353782071,0.43947040808995813,0.41887192794292466,0.8014348442766482,1,Rate,Prosodic
-1.432,0.6304224419987405,0.4394695265457293,0.4188940863208909,0.8014487801441575,1,Rate,Prosodic
-1.431,0.6304432481346128,0.43946864576735867,0.41891624466065625,0.801462715514748,1,Rate,Prosodic
-1.43,0.630464053785758,0.4394677657548507,0.41893840296211765,0.8014766503883879,1,Rate,Prosodic
-1.429,0.6304848589521104,0.4394668865082101,0.41896056122517267,0.801490584765046,1,Rate,Prosodic
-1.428,0.6305056636336037,0.4394660080274414,0.4189827194497181,0.8015045186446905,1,Rate,Prosodic
-1.427,0.630526467830172,0.43946513031254925,0.419004877635651,0.80151845202729,1,Rate,Prosodic
-1.426,0.6305472715417492,0.4394642533635382,0.4190270357828683,0.8015323849128128,1,Rate,Prosodic
-1.425,0.6305680747682694,0.43946337718041284,0.4190491938912673,0.8015463173012274,1,Rate,Prosodic
-1.424,0.6305888775096666,0.43946250176317786,0.41907135196074524,0.8015602491925023,1,Rate,Prosodic
-1.423,0.6306096797658748,0.4394616271118376,0.4190935099911988,0.8015741805866059,1,Rate,Prosodic
-1.422,0.6306304815368282,0.43946075322639677,0.4191156679825256,0.801588111483507,1,Rate,Prosodic
-1.421,0.6306512828224605,0.43945988010686,0.4191378259346221,0.8016020418831735,1,Rate,Prosodic
-1.42,0.6306720836227061,0.43945900775323177,0.419159983847386,0.8016159717855743,1,Rate,Prosodic
-1.419,0.6306928839374988,0.43945813616551666,0.41918214172071405,0.8016299011906776,1,Rate,Prosodic
-1.418,0.6307136837667728,0.43945726534371926,0.4192042995545037,0.8016438300984522,1,Rate,Prosodic
-1.417,0.630734483110462,0.43945639528784414,0.4192264573486516,0.8016577585088662,1,Rate,Prosodic
-1.416,0.6307552819685008,0.4394555259978957,0.41924861510305556,0.8016716864218886,1,Rate,Prosodic
-1.415,0.6307760803408229,0.43945465747387863,0.41927077281761205,0.8016856138374873,1,Rate,Prosodic
-1.414,0.6307968782273626,0.4394537897157974,0.41929293049221866,0.8016995407556311,1,Rate,Prosodic
-1.413,0.6308176756280539,0.4394529227236566,0.41931508812677226,0.8017134671762884,1,Rate,Prosodic
-1.412,0.630838472542831,0.4394520564974608,0.41933724572117015,0.801727393099428,1,Rate,Prosodic
-1.411,0.6308592689716279,0.4394511910372144,0.4193594032753095,0.801741318525018,1,Rate,Prosodic
-1.41,0.6308800649143789,0.439450326342922,0.41938156078908745,0.8017552434530271,1,Rate,Prosodic
-1.409,0.6309008603710179,0.43944946241458815,0.4194037182624012,0.8017691678834238,1,Rate,Prosodic
-1.408,0.6309216553414789,0.43944859925221735,0.4194258756951476,0.8017830918161765,1,Rate,Prosodic
-1.407,0.6309424498256965,0.439447736855814,0.41944803308722445,0.8017970152512539,1,Rate,Prosodic
-1.406,0.6309632438236046,0.4394468752253828,0.41947019043852857,0.8018109381886245,1,Rate,Prosodic
-1.405,0.6309840373351372,0.43944601436092806,0.4194923477489571,0.8018248606282565,1,Rate,Prosodic
-1.404,0.6310048303602287,0.43944515426245445,0.41951450501840737,0.801838782570119,1,Rate,Prosodic
-1.403,0.631025622898813,0.4394442949299665,0.4195366622467763,0.8018527040141801,1,Rate,Prosodic
-1.402,0.6310464149508246,0.4394434363634685,0.41955881943396167,0.8018666249604085,1,Rate,Prosodic
-1.401,0.6310672065161974,0.43944257856296504,0.4195809765798602,0.8018805454087725,1,Rate,Prosodic
-1.4,0.6310879975948658,0.4394417215284606,0.41960313368436936,0.801894465359241,1,Rate,Prosodic
-1.399,0.6311087881867637,0.43944086525995973,0.4196252907473861,0.8019083848117824,1,Rate,Prosodic
