age,predicted,std.error,conf.low,conf.high,group,predictor,level
9.17,0.9346852283363496,0.4274114553835948,0.8609592999539375,0.9706508332979189,1,Length,Syntactic
9.38,0.9371360616035787,0.4280625947268125,0.8656309483359533,0.9718278031562023,1,Length,Syntactic
9.6,0.9396113929755268,0.4287593972361086,0.8703788870194487,0.9730123886561362,1,Length,Syntactic
10.23,0.9462039720234334,0.43083709896247036,0.8831736636975167,0.9761465466318587,1,Length,Syntactic
10.44,0.9482465148423267,0.43155656139225324,0.8871833176978045,0.977111318343155,1,Length,Syntactic
11.07,0.9539426123796559,0.4337946975084278,0.8984840800935173,0.9797855756845057,1,Length,Syntactic
11.28,0.9557050871243822,0.43456709764078477,0.9020173808688564,0.9806080613246919,1,Length,Syntactic
11.49,0.9574031290069633,0.43535255925426924,0.9054384544929466,0.9813981843526655,1,Length,Syntactic
11.7,0.9590388665073392,0.43615101178186944,0.908750052856783,0.9821571458867119,1,Length,Syntactic
12.34,0.9636609455308279,0.4386637739859906,0.9181957402054476,0.9842898230133603,1,Length,Syntactic
12.76,0.966416982078651,0.440377001429916,0.9238927045175005,0.9855527411081556,1,Length,Syntactic
13.39,0.9701760992229246,0.4430407899370665,0.9317459549843891,0.9872640833545732,1,Length,Syntactic
