term,estimate,std.error,statistic,p.value
Intercept,1.9578519039577893,0.17193912665387173,11.38688989562634,4.860294040313789e-30
rate,0.31690349046485666,0.17191511223244274,1.8433719197203458,0.065274727031054
age,-0.10665089247282547,0.17416048905066536,-0.6123713423990182,0.5402920977901708
rate:age,-0.08645628943498136,0.16434611797040555,-0.5260622550911114,0.598844952763002
