term,estimate,std.error,statistic,p.value
Intercept,2.7137890397772564,0.38672520229299984,7.017357606089432,2.2610339217909192e-12
pitch_mean,-0.21227456102925116,0.4130378105329548,-0.5139349367442827,0.6072974804306064
age,-0.9515694329756558,0.33282045692761214,-2.8591074051154868,0.004248349172328293
pitch_mean:age,0.1697186113422178,0.2966477576525794,0.5721216728055792,0.5672395472975011
