term,estimate,std.error,statistic,p.value
Intercept,-0.4538248170840735,0.022336340110559346,-20.317778778338493,8.953690053738917e-92
pitch_mean,0.14495940398407572,0.022305944059129005,6.498689479351992,8.102270193309945e-11
age,0.13970715806115572,0.02220624988800108,6.2913440479945715,3.14728906416228e-10
pitch_mean:age,-0.1458905553166501,0.022190716668123434,-6.574395838518332,4.885111323179084e-11
