term,estimate,std.error,statistic,p.value
Intercept,-0.9292860325267952,0.01863177829712793,-49.87640029347299,0
pitch_mean,0.07842865885495473,0.01855019400826632,4.227915827726946,2.3586599149049148e-5
age,0.21327925091728137,0.018474781503709316,11.544344969625742,7.883979477750245e-31
pitch_mean:age,0.007056078518778766,0.01791872833634637,0.3937823257505505,0.693741754329491
