term,estimate,std.error,statistic,p.value
Intercept,-0.005509835901566313,0.028382899498704723,-0.19412519506041864,0.8460778540646094
complexity_wordbank,0.005850554722134409,0.028399306569940615,0.20601047802790218,0.836782726576615
age,-0.2119006364175704,0.028573029050977052,-7.41610684815807,1.2061320729355432e-13
complexity_wordbank:age,0.02598831628923988,0.02814156576704698,0.9234850862375079,0.3557544688585237
