term,estimate,std.error,statistic,p.value
Intercept,2.010131596533088,0.38604976081127507,5.206923564228717,1.9199713249694343e-7
pitch_range,-0.0882502736080812,0.44835792147452946,-0.19682996414527398,0.8439606017824075
age,0.18424939268559992,0.42734907560475066,0.4311449426323544,0.6663629839447347
pitch_range:age,0.06328243464490779,0.5094290474999517,0.124222273848477,0.9011392868486583
