term,estimate,std.error,statistic,p.value
Intercept,0.7431324223713776,0.05208796564527388,14.26687360823823,3.520092643142656e-46
rarity,0.42472682036408516,0.054052456342378166,7.857678431370216,3.9131834696988425e-15
age,-0.18170531110002347,0.05196859538893155,-3.496444530396596,4.7150251077662277e-4
rarity:age,0.14551151732185968,0.056437623865552754,2.578271503217449,0.00992959459229811
