term,estimate,std.error,statistic,p.value
Intercept,0.45803650422340036,0.022670403269617303,20.204162174620745,8.99837480170658e-91
rarity,0.38687821829645647,0.023357256395084697,16.563512929449672,1.2790331373056914e-61
age,-0.24292607672886288,0.023225143121493014,-10.45961591961318,1.3239122659888926e-25
rarity:age,-0.03796962155224586,0.023790953983854515,-1.5959688534563832,0.11049574742138674
