term,estimate,std.error,statistic,p.value
Intercept,0.6750892243459233,0.043832010632016895,15.40173983834562,1.593242095003788e-53
rarity,0.8016883694491913,0.04972961278382847,16.12094533963256,1.8180669359320806e-58
age,-0.07388019928317603,0.04409866497925625,-1.6753386824278884,0.0938677998937082
rarity:age,0.11933688966244611,0.0502484181917603,2.374938236006301,0.017551886901928014
