term,estimate,std.error,statistic,p.value
Intercept,-0.7488762190201772,0.019481461242081513,-38.4404542202689,0
rarity,0.6076694557496913,0.020134396982360938,30.180663283933953,4.249123960659821e-200
age,-0.04764146793428614,0.01948272043802122,-2.4453190757340093,0.014472404086559603
rarity:age,-0.0873109378253905,0.02043759900737014,-4.272074121520082,1.936631770846614e-5
