term,estimate,std.error,statistic,p.value
Intercept,1.6395820003204424,0.6166975007144523,2.6586486866266927,0.007845472388320816
pitch_range,-0.17444684958767273,0.637961528045325,-0.2734441528506698,0.7845118164481413
age,-0.4994465601699108,0.5676809288091486,-0.8798015484114002,0.378966825711612
pitch_range:age,0.31614861069684436,0.6203023347558354,0.5096685809207656,0.6102836682381659
