term,estimate,std.error,statistic,p.value
Intercept,0.024027523964264885,0.06794892701892394,0.3536115288115317,0.723630033174711
pitch_range,-0.03916809139062494,0.06845079475187886,-0.5722079857889427,0.5671810779652056
age,-0.16294464851381593,0.06848630294601517,-2.3792297365249553,0.01734885973462265
pitch_range:age,0.1101535132984309,0.06723852011113313,1.638250114909832,0.10136952927927957
