term,estimate,std.error,statistic,p.value
Intercept,2.0601100740415443,0.7571528262540406,2.7208642728493686,0.006511148933497099
pitch_mean,-0.19923902377444783,0.7167648495614376,-0.27796985844988764,0.7810354967337294
age,-0.5970619641665362,0.7191535845307894,-0.8302287258375948,0.4064094768672284
pitch_mean:age,0.7727368293016744,0.563529473970325,1.3712447440546225,0.1702986743140264
