term,estimate,std.error,statistic,p.value
Intercept,-0.464633810084527,0.03917280473811702,-11.861132058088657,1.8841033276537553e-32
pitch_range,-0.04268967027846317,0.03918146871356613,-1.0895372654492241,0.27591703074988216
age,0.12120327902774138,0.039158356159744216,3.0952085560818667,0.001966745519528112
pitch_range:age,-0.007711994945944496,0.03861687350470794,-0.19970531651155798,0.8417110555604737
