term,estimate,std.error,statistic,p.value
Intercept,0.7209392464933247,0.4299038117903728,1.6769780279242208,0.0935467784936599
pitch_mean,0.6048514477710727,0.3852645615342911,1.5699638849789117,0.11642351349640315
age,-1.1547370623615318,0.8323926207788336,-1.387250479564673,0.16536539758160906
pitch_mean:age,-0.774488282450215,0.6864680253106905,-1.1282219329876102,0.2592262033264563
