term,estimate,std.error,statistic,p.value
Intercept,-0.2604819814645765,0.03477837753447397,-7.489768066563038,6.899542838845843e-14
pitch_mean,0.0013467400110642072,0.03493103919469345,0.03855424980510735,0.9692457785163322
age,0.057482419855516054,0.03480535633902432,1.6515394727065573,0.09862846763560937
pitch_mean:age,0.06151101168934843,0.03445174898010706,1.7854249351713836,0.0741924170654114
