term,estimate,std.error,statistic,p.value
Intercept,-0.8345097232393077,0.020565916024311688,-40.57731842592397,0
complexity_ratings,0.43805945568339283,0.02054820440480437,21.318624588967502,7.626709147365483e-101
age,-0.02207764829160465,0.02062717911279425,-1.0703183489549828,0.28447603792667686
complexity_ratings:age,-0.0363613519190447,0.021287670320733105,-1.7080944683566712,0.08761881515487979
