term,estimate,std.error,statistic,p.value
Intercept,1.976480443143583,0.18365974674066624,10.761641994064384,5.2231104798069976e-27
pitch_mean,-0.4801021610809245,0.18044894405293285,-2.6605983404374562,0.007800194531762218
age,-0.04687787168857905,0.18684935695928045,-0.250885913933303,0.801902315242164
pitch_mean:age,0.4541199976396576,0.1931196827577867,2.3514951513731566,0.018698133311105657
