term,estimate,std.error,statistic,p.value
Intercept,0.46073900905982984,0.3087534459921057,1.4922554388967375,0.13563219378176428
pitch_range,0.7809647476429038,0.33455820410939685,2.3343165346127246,0.019579153576604547
age,-0.21455218081278649,0.3367081453659062,-0.6372051991187476,0.5239911915716675
pitch_range:age,0.13678807481783983,0.44239673561550097,0.30919774900130836,0.7571711061044806
