term,estimate,std.error,statistic,p.value
Intercept,-1.0754576158276536,0.031098150475085483,-34.582687375227174,4.6005799304696026e-262
pitch_mean,-0.09209003907369348,0.030967662970841366,-2.97374842784888,0.002941861589729635
age,0.271130755354563,0.03219895385228325,8.420483367205327,3.7493415018467956e-17
pitch_mean:age,-0.005640807406603997,0.032026049550335084,-0.1761318515959449,0.8601903581172146
