term,estimate,std.error,statistic,p.value
Intercept,-0.7948992725943801,0.014341523189724457,-55.4264189429974,0
complexity_ratings,0.13843469113824508,0.014352079538218099,9.645619003825045,5.130074390082159e-22
age,0.21232975080204233,0.01439521060802518,14.750027393393653,3.075398555618669e-49
complexity_ratings:age,0.04817521837560249,0.014496136198289872,3.323314414035775,8.895459068630533e-4
