term,estimate,std.error,statistic,p.value
Intercept,-0.5279341190580709,0.013473559647538956,-39.182972641866165,0
num_tokens,0.048747371924475744,0.014500357203145539,3.3618049018751797,7.743481395672588e-4
age,0.18949674074790673,0.01355006012489671,13.9849372623615,1.926466531188167e-44
num_tokens:age,0.022091547897447883,0.013583420189568589,1.626361224871268,0.1038728343912936
