term,estimate,std.error,statistic,p.value
Intercept,2.105220439993721,0.42791613199736617,4.919703377779361,8.667546490816108e-7
pitch_mean,0.8395932211084054,0.5086507132400632,1.6506282194322814,0.09881451302076971
age,-0.15994595821039068,0.48564340965397945,-0.3293485611682696,0.7418922430586748
pitch_mean:age,1.3086227994987811,0.7312021587733649,1.7896867286251912,0.07350428709408237
