term,estimate,std.error,statistic,p.value
Intercept,-0.9202092382115785,0.018417293934900967,-49.964410703560105,0
pitch_range,0.05163394276236582,0.01853582195899734,2.785630056038737,0.005342380396496923
age,0.19798469202945126,0.018294613274421008,10.822021163260535,2.7073994609116168e-27
pitch_range:age,-0.10282231852100153,0.018445916320650513,-5.574259187432734,2.4858540294789634e-8
