term,estimate,std.error,statistic,p.value
Intercept,-0.84955030859057,0.024916465964490916,-34.09593919945491,8.472585989282982e-255
rate,0.0836943634550276,0.024607696244408422,3.4011458294900474,6.710401992704017e-4
age,-0.006742124821269644,0.025016698499196344,-0.2695049797033063,0.7875411106890645
rate:age,-0.013094559393104829,0.0217681964778726,-0.6015454429775782,0.5474767540402845
