term,estimate,std.error,statistic,p.value
Intercept,-0.7867962349154712,0.014356060572667974,-54.80585923504854,0
num_tokens,0.04755308705778556,0.014746509265637541,3.224701263274165,0.0012610418246158416
age,0.21005688619716034,0.01440051053760699,14.586766604461415,3.40979631574297e-48
num_tokens:age,0.024634950744067782,0.0152223684303117,1.6183388844414763,0.10558958509302455
