term,estimate,std.error,statistic,p.value
Intercept,-0.42244792118498314,0.021508991424278354,-19.64052673841989,6.967179502794145e-86
rate,-0.11650568572638574,0.023631583389933354,-4.9300837698423186,8.219436376669089e-7
age,0.12454905861182755,0.021432274890377405,5.81128504784843,6.199509872185504e-9
rate:age,0.002226492273360645,0.022779826408875263,0.09773965057491306,0.9221390296680284
