term,estimate,std.error,statistic,p.value
Intercept,-0.4486604699162919,0.02033848593821722,-22.059678939681163,7.712830724238409e-108
rarity,0.5504916430096265,0.021866016490407814,25.175671263721778,7.399853489677081e-140
age,0.1771931120828986,0.02015378112234177,8.792053015127198,1.468514410767779e-18
rarity:age,-0.08102569349683285,0.02161058515534799,-3.7493521306516473,1.7729199767664688e-4
