term,estimate,std.error,statistic,p.value
Intercept,-1.0795337016508444,0.03125817444633481,-34.536044435487675,2.309186024683124e-261
pitch_range,-0.10263633326801916,0.03081422941336643,-3.3308096688440347,8.659378815325208e-4
age,0.2788929494726879,0.032422500779238604,8.601833380208413,7.8452634477404e-18
pitch_range:age,0.0461716022775554,0.030752250002431408,1.5014056621517082,0.13325067029138996
