term,estimate,std.error,statistic,p.value
Intercept,2.747907665368287,0.6216794550485963,4.420135880400752,9.86388584904516e-6
rate,1.5961392195036856,0.5853615826208244,2.7267577287141607,0.006395998131393597
age,0.11081200356151785,0.6465025305222466,0.17140227351005663,0.8639074672315588
rate:age,-0.06051003539546558,0.6400881623683162,-0.09453390790977823,0.9246850484248287
