term,estimate,std.error,statistic,p.value
Intercept,-0.02037765961148668,0.01994463984754077,-1.0217110846450959,0.30691766320821606
rarity,0.5561383499159284,0.021748573321607387,25.57125663794233,3.186383503838708e-144
age,0.09515399751971819,0.019848661415316327,4.793975549721056,1.6350821107737008e-6
rarity:age,0.12208571714627212,0.02121186103857975,5.755540116174853,8.636520865687573e-9
