term,estimate,std.error,statistic,p.value
Intercept,0.8388755060830907,0.2651681546997152,3.163560522691949,0.0015585194281588536
rate,-0.9826474904974245,0.3131417482696874,-3.138027733214091,0.0017008878301018127
age,0.2520943901581865,0.2582824799398001,0.9760413877741306,0.3290439548791694
rate:age,-0.793985610109063,0.33650084815149955,-2.359535241800028,0.018297842789730585
