term,estimate,std.error,statistic,p.value
Intercept,2.7292210192602777,0.3850784384695432,7.087441795254238,1.366137287573676e-12
rate,-0.2043942541880307,0.3669929178793727,-0.5569433202392566,0.5775661554194367
age,-0.8886051188664662,0.27837256808442634,-3.192143266778231,0.0014122126745487748
rate:age,0.0030837145345848638,0.2706921634863058,0.011391960871231012,0.9909107269000875
