term,estimate,std.error,statistic,p.value
Intercept,-0.26283368991840056,0.034815058312115024,-7.549425526222344,4.3718229397663734e-14
pitch_range,-0.11653199079639047,0.03479293810023268,-3.3493000924693725,8.101599526578174e-4
age,0.059550990047037206,0.03485027205857736,1.7087668626213923,0.08749414320506488
pitch_range:age,-0.044659296465672564,0.035056051528822595,-1.27393971990697,0.20268478025068923
