effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,(Intercept),-1.855482437558467,0.36243400172558093,-5.119504320026124,3.0633975276035234e-7
fixed,NA,verbs_scaled,-0.09663892903092032,0.015222322769367958,-6.348500849383371,2.1742323707299138e-10
fixed,NA,age_scaled,0.5248440307241521,0.0242389847678001,21.65288834297107,5.708812489050352e-104
fixed,NA,verbs_scaled:age_scaled,0.01623942700130202,0.011987164863000532,1.3547346004580685,0.1755021297987985
