effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,(Intercept),-3.1287001601650166,0.36703922105371134,-8.52415758507501,1.539259489966584e-17
fixed,NA,pitch_range_scaled,-0.04249997659128568,0.023472091598123593,-1.8106599666935186,0.07019350342626514
fixed,NA,age_scaled,-0.8686907848949682,0.039585649855665185,-21.944588204623045,9.754721388481886e-107
fixed,NA,pitch_range_scaled:age_scaled,0.10858748614598165,0.02370148643397751,4.581463126730943,4.617340259941936e-6
