effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,(Intercept),-2.7549279988203064,0.33400535777155016,-8.24815511104644,1.6085849508508174e-16
fixed,NA,rate_scaled,0.0070371779849869856,0.027982048778136783,0.2514890185769866,0.8014360513427113
fixed,NA,age_scaled,0.3000602227855083,0.03328281242491521,9.015470776769032,1.9602668472362282e-19
fixed,NA,rate_scaled:age_scaled,-0.1036226113334418,0.02432813637607159,-4.259373169058763,2.0500097938239607e-5
