effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,Intercept,0.4648765787459494,0.37078013608368193,1.2537796216813262,0.2099221181436339
fixed,NA,rarity,0.6347699031076425,0.012294232291091292,51.63152021843711,0
fixed,NA,age,0.5108852161068334,0.019034476880672863,26.839992467855712,1.1038224494370085e-158
fixed,NA,rarity:age,0.07026737629529647,0.01226706293312467,5.728133676200025,1.0154154073624248e-8
