id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type,target_child_name,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range,subset,filename
2525753,i love cats,I love cat,NA,NA,declarative,eng,4,3,391,Weist,pro:sub v n,CHI,Emily,Target_Child,38.6250231010904,female,977.185,980.575,s,Eng-NA,2,74,3973,3973,9804,39,cat,ADL,kitty_cat,1,child,Emily,030219,330.884708005214,86.6997538304751,485.389273276949,-398.689519446474,child-ADL,child-cat69
2510781,i'm a kitty cat,I a kitty cat,NA,NA,declarative,eng,5,4,11,Weist,pro:sub det:art n n,CHI,Emily,Target_Child,33.7563399659131,female,21.818,23.364,s,Eng-NA,2,74,3973,3973,9795,34,cat,ADL,kitty_cat,1,child,Emily,020923,351.57148225056,229.618236231006,523.219352512837,-293.60111628183,child-ADL,child-cat70
2372373,xxx this cat is too wild,this cat be too wild,NA,NA,declarative,eng,6,6,563,Braunwald,det:dem n cop adv adj,CHI,Laura,Target_Child,42.526540586049,female,1016.536,1019.845,s,Eng-NA,2,70,3901,3901,8702,43,cat,ADL,kitty_cat,1,child,Laura,030616,357.347309808095,213.538106813455,420.13690246698,-206.598795653525,child-ADL,child-cat71
1014254,get out_of my way cat,get out_of my way cat,NA,NA,declarative,eng,5,5,520,Gleason,v prep det:poss adv n,CHI,Xavia,Target_Child,53.0010883180353,male,1113.453,1114.928,s,Eng-NA,2,49,2634,2634,4943,53,cat,ADL,kitty_cat,1,child,Xavia,xavia,128.555617720222,106.582192210478,168.207827101429,-61.625634890951,child-ADL,child-cat72
17403611,yyy cat,cat,jʊmeɪθ kiə,* kæt,declarative,eng,1,2,1139,Providence,n,CHI,Ethan,Target_Child,34.1649725867061,male,2333.562,2338.192,s,Eng-NA,21,336,23487,23487,43307,34,cat,ADL,kitty_cat,1,child,Ethan,021005,378.878906967231,208.78363114746,497.696364849174,-288.912733701714,child-ADL,child-cat73
1009814,the cat thought he was sposta go in here,the cat think he be suppose go in here,NA,NA,declarative,eng,14,9,17,Gleason,det:art n v pro:sub aux part v prep n,CHI,Theresa,Target_Child,50.6581243968049,female,107.107,110.392,s,Eng-NA,2,49,2613,2613,4962,51,cat,ADL,kitty_cat,1,child,Theresa,theresa-f,323.325631263536,159.799438944327,472.162749860495,-312.363310916168,child-ADL,child-cat74
1022273,the cat is in the carriage,the cat be in the carriage,NA,NA,declarative,eng,7,6,33,Gleason,det:art n cop prep det:art n,CHI,Helen,Target_Child,59.3297603646892,female,175.254,182.255,s,Eng-NA,2,49,2586,2586,4951,59,cat,ADL,kitty_cat,1,child,Helen,helen-f,258.892328650781,85.5743588732768,352.372243211761,-266.797884338485,child-ADL,child-cat75
17631542,xxx kitty cat,kitty cat,* kɪ kæt,* kɪtiː kæt,declarative,eng,2,3,645,Providence,n n,CHI,Violet,Target_Child,23.9204090433068,female,1446.915,1449.3,s,Eng-NA,21,336,23522,23522,43497,24,cat,ADL,kitty_cat,1,child,Violet,011128,225.677469117479,96.4432005550047,314.177827522003,-217.734626966998,child-ADL,child-cat76
2303789,many cat,many cat,NA,NA,declarative,eng,2,2,21,Nelson,qn n,CHI,Emily,Target_Child,22.1647261750755,female,41.125,42.681,s,Eng-NA,2,69,3895,3895,8485,22,cat,ADL,kitty_cat,1,child,Emily,011005,445.842414745002,337.720808569193,481.601345441713,-143.88053687252,child-ADL,child-cat77
1009952,cat a kitty cat,cat a kitty cat,NA,NA,declarative,eng,4,4,16,Gleason,n det:art n n,CHI,Ursula,Target_Child,43.0008829750098,female,132.647,133.239,s,Eng-NA,2,49,2657,2657,4963,43,cat,ADL,kitty_cat,1,child,Ursula,ursula-f,258.415876049017,121.989677789504,366.323759069725,-244.334081280221,child-ADL,child-cat78
2347689,cat haven't been in bathroom,cat have be in,NA,NA,declarative,eng,6,5,661,Braunwald,n aux cop prep,CHI,Laura,Target_Child,26.6904864576275,female,1330.283,1333.534,s,Eng-NA,2,70,3901,3901,8633,27,cat,ADL,kitty_cat,1,child,Laura,020221,283.871828994043,75.2762891727559,352.890630897306,-277.61434172455,child-ADL,child-cat79
2303775,the cat the cat that that cat,the cat the cat that that cat,NA,NA,declarative,eng,7,7,17,Nelson,det:art n det:art n pro:rel det:dem n,CHI,Emily,Target_Child,22.1647261750755,female,31.55,36.345,s,Eng-NA,2,69,3895,3895,8485,22,cat,ADL,kitty_cat,1,child,Emily,011005,313.595443932036,190.265060822809,496.2544370402,-305.989376217391,child-ADL,child-cat80
17538068,watching the cat,watch the cat,wɑtʃɪŋ də kæt,wɑʧɪŋ ðə kæt,declarative,eng,4,3,1348,Providence,part det:art n,CHI,Naima,Target_Child,19.3289389925871,female,3889.638,3892.216,s,Eng-NA,21,336,23510,23510,43412,19,cat,ADL,kitty_cat,1,child,Naima,010710,213.61201788963,88.1937504536026,343.294451833071,-255.100701379469,child-ADL,child-cat81
17516942,cat,cat,kɪhæ,kæt,declarative,eng,1,1,471,Providence,n,CHI,Naima,Target_Child,14.6902400459968,female,1353.62,1356.323,s,Eng-NA,21,336,23510,23510,43396,15,cat,ADL,kitty_cat,1,child,Naima,010221,328.615524214529,126.312156913179,526.334260457238,-400.02210354406,child-ADL,child-cat82
2523809,he's going potty and that other cat is looking look,he go pot and that other cat be look look,NA,NA,declarative,eng,16,10,340,Weist,pro:sub part adj coord pro:dem qn n aux part co,CHI,Emily,Target_Child,33.066387400152,female,908.838,915.421,s,Eng-NA,2,74,3973,3973,9794,33,cat,ADL,kitty_cat,1,child,Emily,020902,344.980335081824,84.9069371849108,524.787972771564,-439.881035586653,child-ADL,child-cat83
17646142,xxx a kitty cat,a kitty cat,* ə kɪɾi kɛt,* ə kɪtiː kæt,declarative,eng,3,4,66,Providence,det:art n n,CHI,Violet,Target_Child,40.7893385901148,female,160.931,167.146,s,Eng-NA,21,336,23522,23522,43523,41,cat,ADL,kitty_cat,1,child,Violet,030424,319.809935388482,179.270281193668,524.682534839907,-345.412253646239,child-ADL,child-cat84
17631328,you make a kitty cat,you make a kitty cat,du meɪk ə kɪ kæt,juː meɪk ə kɪtiː kæt,declarative,eng,5,5,628,Providence,pro:per v det:art n n,CHI,Violet,Target_Child,23.9204090433068,female,1407.193,1409.3,s,Eng-NA,21,336,23522,23522,43497,24,cat,ADL,kitty_cat,1,child,Violet,011128,282.550557274883,80.0576074401258,373.92788551344,-293.870278073314,child-ADL,child-cat85
17604296,this is where other cat is,this be where other cat be,ɪs ɪz weɪ jʌdɜ˞ kæɾ ɪz,ðɪs ɪz wɛɹ ʌðəɹ kæt ɪz,declarative,eng,8,6,767,Providence,pro:dem cop pro:rel qn n cop,CHI,Naima,Target_Child,35.4606870777634,female,2400.563,2408.836,s,Eng-NA,21,336,23510,23510,43470,35,cat,ADL,kitty_cat,1,child,Naima,021114,253.118631557849,114.966080112921,493.866620650108,-378.900540537186,child-ADL,child-cat86
2382363,i like cat and dog and horse,I like cat and dog and horse,NA,NA,declarative,eng,7,7,1621,Braunwald,pro:sub v n coord n coord n,CHI,Laura,Target_Child,42.5922503542167,female,3023.017,3026.384,s,Eng-NA,2,70,3901,3901,8705,43,cat,ADL,kitty_cat,1,child,Laura,030618a,342.931888531995,131.005698064045,411.554037264794,-280.54833920075,child-ADL,child-cat87
17360290,black cat,black cat,læk kæt,blæk kæt,declarative,eng,2,2,858,Providence,n n,CHI,Ethan,Target_Child,18.6574672991232,male,1905.968,1908.828,s,Eng-NA,21,336,23487,23487,43275,19,cat,ADL,kitty_cat,1,child,Ethan,010620,242.842638624988,80.0326087473015,348.798269526431,-268.765660779129,child-ADL,child-cat88
2307307,a cat gone a cakeing and then i make this,a cat go a cakeing and then I make this,NA,NA,declarative,eng,11,10,206,Nelson,det:art n part det:art chi coord adv:tem pro:sub v det:dem,CHI,Emily,Target_Child,23.4932955502166,female,882.256,891.156,s,Eng-NA,2,69,3895,3895,8498,23,cat,ADL,kitty_cat,1,child,Emily,011115,369.803908608316,290.910323059875,503.517857425036,-212.60753436516,child-ADL,child-cat89
1025637,shows where the cat is,show where the cat be,NA,NA,declarative,eng,7,5,104,Gleason,n pro:rel det:art n cop,CHI,Frank,Target_Child,62.0012731267583,male,368.484,373.21,s,Eng-NA,2,49,2579,2579,4973,62,cat,ADL,kitty_cat,1,child,Frank,frank-m,136.840014474814,72.3743876568371,285.404396622924,-213.030008966087,child-ADL,child-cat90
2901793,dat is not all can i can do said the cat,that be not all I can do say the cat,NA,NA,declarative,eng,12,11,167,Snow,pro:dem cop neg pro:indef pro:sub mod v v det:art n,CHI,Nathaniel,Target_Child,40.263660444773,male,444.949,448.292,s,Eng-NA,2,80,5798,5798,11330,40,cat,ADL,kitty_cat,1,child,Nathaniel,030408a,147.792840250831,85.1235030906963,302.885697207664,-217.762194116968,child-ADL,child-cat91
17549015,and the kitty cat lying in the sand,and the kitty cat lie in the sand,ɛn də kɪti kæt laɪɪŋ ɪn də sɛnd,ænd ðə kɪtiː kæt laɪɪŋ ɪn ðə sænd,trail off,eng,9,8,398,Providence,coord det:art n n part prep det:art n,CHI,Naima,Target_Child,23.5261504343005,female,1280.68,1284.445,s,Eng-NA,21,336,23510,23510,43428,24,cat,ADL,kitty_cat,1,child,Naima,011116,333.268991595179,235.328887308669,402.451216482712,-167.122329174043,child-ADL,child-cat92
2513666,my cats are sleeping in a basket,my cat be sleep in a basket,NA,NA,declarative,eng,10,7,565,Weist,det:poss n aux part prep det:art n,CHI,Emily,Target_Child,30.1977453335797,female,1023.643,1026.354,s,Eng-NA,2,74,3973,3973,9788,30,cat,ADL,kitty_cat,1,child,Emily,020606,303.476933656071,240.779053489604,472.828592200217,-232.049538710613,child-ADL,child-cat93
2531690,cat,cat,NA,NA,declarative,eng,1,1,334,Weist,n,CHI,Emma,Target_Child,32.5920450111912,female,1264.278,1265.991,s,Eng-NA,2,74,3980,3980,9813,33,cat,ADL,kitty_cat,1,child,Emma,020818,136.608887677322,129.941467646056,140.704465234815,-10.762997588759,child-ADL,child-cat94
2319924,cat,cat,NA,NA,declarative,eng,1,1,479,Braunwald,n,CHI,Laura,Target_Child,17.7231565329884,female,1448.34,1449.175,s,Eng-NA,2,70,3901,3901,8557,18,cat,ADL,kitty_cat,1,child,Laura,010522,331.558507368956,305.342343570963,350.040774091119,-44.6984305201564,child-ADL,child-cat95
2516044,i'm more fun having a cat,I more fun have a cat,NA,NA,declarative,eng,8,6,456,Weist,pro:sub qn n part det:art n,CHI,Emily,Target_Child,33.7563399659131,female,1112.241,1114.768,s,Eng-NA,2,74,3973,3973,9795,34,cat,ADL,kitty_cat,1,child,Emily,020923,275.846882920684,78.4110547153316,464.446546024772,-386.03549130944,child-ADL,child-cat96
17648389,hat house cat,hat house cat,hæt haʊs kæt,hæt haʊs kæt,declarative,eng,3,3,686,Providence,n n n,CHI,Violet,Target_Child,33.2635167046551,female,1807.783,1811.34,s,Eng-NA,21,336,23522,23522,43515,33,cat,ADL,kitty_cat,1,child,Violet,020908,253.368874644022,146.016660911105,376.645227615407,-230.628566704302,child-ADL,child-cat97
2344797,white cat hurt pwww,white cat hurt Pwww,NA,NA,declarative,eng,5,4,23,Braunwald,adj n v n:prop,CHI,Laura,Target_Child,27.0005544261689,female,44.878,47.165,s,Eng-NA,2,70,3901,3901,8642,27,cat,ADL,kitty_cat,1,child,Laura,020300a,405.004965903685,223.942901705072,526.482830029199,-302.539928324128,child-ADL,child-cat98
17588985,xxx xxx oh no the the fox the fox might eat our cat,oh no the the fox the fox might eat our cat,* * o no dɜ˞ də fɑks də fɑks maɪʔ iʔ ə kætʰ,* * oʊ noʊ ðə ðə fɑks ðə fɑks maɪt iːt aʊəɹ kæt,imperative_emphatic,eng,11,13,25,Providence,co co det:art det:art n det:art n mod v det:poss n,CHI,Naima,Target_Child,34.2635372389577,female,86.06,92.46,s,Eng-NA,21,336,23510,23510,43466,34,cat,ADL,kitty_cat,1,child,Naima,021008a,355.280919271636,230.09215565311,459.343071673762,-229.250916020652,child-ADL,child-cat99
1049703,the cat is going up and and the hat falls off,the cat be go up and the hat fall off,NA,NA,declarative,eng,13,11,912,Gleason,det:art n aux part adv coord det:art n v adv,CHI,Helen,Target_Child,59.06692129201831,female,1888.036,1893.771,s,Eng-NA,2,49,2586,2586,4975,59,cat,ADL,kitty_cat,1,child,Helen,helen-m,248.585908992559,75.0656512366274,457.545421598581,-382.479770361954,child-ADL,child-cat100
17562202,i think daddy cat i think baby,I think daddy cat I think baby,aɪ θiŋk dædi kætə aɪ θiŋk beibi,aɪ θɪŋk dædiː kæt aɪ θɪŋk beɪbiː,trail off,eng,7,7,510,Providence,pro:sub v n n pro:sub v n,CHI,Naima,Target_Child,26.559066921292,female,1601.588,1605.16,s,Eng-NA,21,336,23510,23510,43440,27,cat,ADL,kitty_cat,1,child,Naima,020217,290.978479429934,72.1616978262349,416.991507206962,-344.829809380727,child-ADL,child-cat101
17596547,a cat,a cat,ə kæ̃t,ə kæt,imperative_emphatic,eng,2,2,1291,Providence,det:art n,CHI,Naima,Target_Child,29.6248382923674,female,3498.293,3499.825,s,Eng-NA,21,336,23510,23510,43453,30,cat,ADL,kitty_cat,1,child,Naima,020519,298.395805574403,143.190324343447,426.687336200816,-283.497011857369,child-ADL,child-cat102
17516282,cat cat,cat cat,kɑtʰ (.) kʌtʰ,kæt (.) kæt,declarative,eng,2,2,1063,Providence,n n,CHI,Naima,Target_Child,15.3945666235446,female,2935.635,2937.791,s,Eng-NA,21,336,23510,23510,43398,15,cat,ADL,kitty_cat,1,child,Naima,010312,358.086144961065,93.4758762899323,477.154728965368,-383.678852675436,child-ADL,child-cat103
17403502,then there will be two cats meowing,then there will be two cat meow,dɛ deɪu wʊ bi tu kætʰ (.) mjaʊwɪn,ðɛn ðɛɹ wɪl biː tuː kæts (.) miaʊwɪŋ,declarative,eng,9,7,1116,Providence,adv:tem adv mod cop det:num n part,CHI,Ethan,Target_Child,34.1649725867061,male,2281.848,2285.812,s,Eng-NA,21,336,23487,23487,43307,34,cat,ADL,kitty_cat,1,child,Ethan,021005,336.216842084979,93.8676390744791,526.901364911315,-433.033725836836,child-ADL,child-cat104
17590400,the the fox took the cat to the other,the the fox take the cat to the other,ðʌ də fɑks tʊʔ də kæ tu də ʌ,ðə ðə fɑks tʊk ðə kæt tuː ðə ʌ,interruption,eng,10,9,138,Providence,det:art det:art n v det:art n prep det:art qn,CHI,Naima,Target_Child,34.2635372389577,female,503.635,509.89,s,Eng-NA,21,336,23510,23510,43466,34,cat,ADL,kitty_cat,1,child,Naima,021008a,327.588765710159,153.51656712625,497.369591701383,-343.853024575133,child-ADL,child-cat105
1041691,the cat falls down,the cat fall down,NA,NA,declarative,eng,5,4,265,Gleason,det:art n v adv,CHI,John,Target_Child,50.5595597445533,male,719.683,721.623,s,Eng-NA,2,49,2594,2594,4953,51,cat,ADL,kitty_cat,1,child,John,john-f,334.673239364751,259.833045967315,482.065915687726,-222.23286972041,child-ADL,child-cat106
17599047,he looking for looking for the cat,he look for look for the cat,hiə lʌɡ vəʔ lʊkiŋ fɜ˞ də kæt,hiː lʊk fɔɹ lʊkɪŋ fɔɹ ðə kæt,declarative,eng,9,7,1488,Providence,pro:sub part prep part prep det:art n,CHI,Naima,Target_Child,29.6248382923674,female,3963.725,3967.511,s,Eng-NA,21,336,23510,23510,43453,30,cat,ADL,kitty_cat,1,child,Naima,020519,332.333113098427,200.36324497419,443.430639518591,-243.067394544401,child-ADL,child-cat107
2525247,oh it scared the cat,oh it scare the cat,NA,NA,imperative_emphatic,eng,6,5,351,Weist,co pro:per v det:art n,CHI,Emily,Target_Child,38.6250231010904,female,889.771,892.78,s,Eng-NA,2,74,3973,3973,9804,39,cat,ADL,kitty_cat,1,child,Emily,030219,382.649575243078,96.7304298694676,486.965649790441,-390.235219920973,child-ADL,child-cat108
2306445,the cat in the morning sat on the bed,the cat in the morning sit on the bed,NA,NA,declarative,eng,10,9,15,Nelson,det:art n prep det:art n v prep det:art n,CHI,Emily,Target_Child,25.7233208074088,female,730.815,740.557,s,Eng-NA,2,69,3895,3895,8507,26,cat,ADL,kitty_cat,1,child,Emily,020122,382.059041862977,105.245162530746,485.588865016052,-380.343702485305,child-ADL,child-cat109
2522877,this cat's playing with some yarn,this cat play with some yarn,NA,NA,declarative,eng,8,6,393,Weist,pro:dem n part prep qn n,CHI,Emily,Target_Child,52.4610361609068,female,830.283,832.246,s,Eng-NA,2,74,3973,3973,9809,52,cat,ADL,kitty_cat,1,child,Emily,040414,285.845897111646,105.27952801616,479.841108668267,-374.561580652107,child-ADL,child-cat110
2509479,the cats play with it every day,the cat play with it every day,NA,NA,declarative,eng,8,7,47,Weist,det:art n n prep pro:per qn n,CHI,Emily,Target_Child,32.4277705907719,female,144.717,149.506,s,Eng-NA,2,74,3973,3973,9793,32,cat,ADL,kitty_cat,1,child,Emily,020813,230.675179578998,79.1312354328247,485.622473774733,-406.491238341909,child-ADL,child-cat111
1013730,it's a cat,it a cat,NA,NA,declarative,eng,4,3,463,Gleason,pro:per det:art n,CHI,Xavia,Target_Child,53.0010883180353,male,987.767,989.923,s,Eng-NA,2,49,2634,2634,4943,53,cat,ADL,kitty_cat,1,child,Xavia,xavia,180.703829087681,80.2897564550529,375.155872104586,-294.866115649534,child-ADL,child-cat112
2370431,cat rat cat rat,cat rat cat rat,NA,NA,declarative,eng,4,4,591,Braunwald,n n n n,CHI,Laura,Target_Child,42.5593954701329,female,1236.34,1239.916,s,Eng-NA,2,70,3901,3901,8703,43,cat,ADL,kitty_cat,1,child,Laura,030617,311.793005220264,77.3943426245546,470.68006019635,-393.285717571795,child-ADL,child-cat113
2382506,i found the birthday cat,I find the cat,NA,NA,declarative,eng,5,5,29,Braunwald,pro:sub v det:art n,CHI,Laura,Target_Child,55.5925173001499,female,61.595,63.464,s,Eng-NA,2,70,3901,3901,8743,56,cat,ADL,kitty_cat,1,child,Laura,040718c,373.125605449742,203.440243777612,499.080309685118,-295.640065907506,child-ADL,child-cat114
17513034,cat,cat,kʌtʰ,kæt,declarative,eng,1,1,797,Providence,n,CHI,Naima,Target_Child,15.3945666235446,female,2274.796,2276.176,s,Eng-NA,21,336,23510,23510,43398,15,cat,ADL,kitty_cat,1,child,Naima,010312,117.546950934865,109.597374432803,129.263328789916,-19.6659543571132,child-ADL,child-cat115
2511478,i bo i bought it for the cats,I buy it for the cat,NA,NA,declarative,eng,8,8,181,Weist,pro:sub v pro:per prep det:art n,CHI,Emily,Target_Child,32.4277705907719,female,499.946,504.9,s,Eng-NA,2,74,3973,3973,9793,32,cat,ADL,kitty_cat,1,child,Emily,020813,266.700820844624,111.957545418553,502.681726777676,-390.724181359123,child-ADL,child-cat116
17597427,the cat needs i_v fluids,the cat need i_v fluid,də kæʔ nidz aɪvi fluɪdz,ðə kæt niːdz aɪ viː fluːədz,declarative,eng,7,5,304,Providence,det:art n v n n,CHI,Naima,Target_Child,35.4606870777634,female,992.268,994.935,s,Eng-NA,21,336,23510,23510,43470,35,cat,ADL,kitty_cat,1,child,Naima,021114,261.770612809888,198.094679877838,504.467642516007,-306.372962638169,child-ADL,child-cat117
17354902,the dog and the cat,the dog and the cat,dɪ dɔɡ ɛn ʌ kæʔ,ðə dɑɡ ænd ðə kæt,imperative_emphatic,eng,5,5,83,Providence,det:art n coord det:art n,CHI,Ethan,Target_Child,22.756114088585,male,213.446,216.365,s,Eng-NA,21,336,23487,23487,43285,23,cat,ADL,kitty_cat,1,child,Ethan,011023,304.698976582188,234.193596198987,483.735481757223,-249.541885558237,child-ADL,child-cat118
17588428,xxx what is daddy cat doing now,what be daddy cat do now,* wʌd ɪz dæi kæ duɪŋ nɛw,* wʌt ɪz dædiː kæt duːɪŋ naʊ,question,eng,8,7,439,Providence,pro:int cop n n part adv,CHI,Naima,Target_Child,31.4277500564693,female,1097.023,1102.483,s,Eng-NA,21,336,23510,23510,43458,31,cat,ADL,kitty_cat,1,child,Naima,020713,329.729827334184,144.963499083771,448.113386819984,-303.149887736213,child-ADL,child-cat119
2539005,kitty cat,kitty cat,NA,NA,declarative,eng,2,2,450,Weist,n n,CHI,Emma,Target_Child,51.0010472494302,female,1397.928,1401.185,s,Eng-NA,2,74,3980,3980,9833,51,cat,ADL,kitty_cat,1,child,Emma,040300,290.95147816729,86.5918892751929,392.404532003681,-305.812642728488,child-ADL,child-cat120
1025335,the cat what,the cat what,NA,NA,question,eng,3,3,86,Gleason,det:art n pro:int,CHI,Frank,Target_Child,62.0012731267583,male,331.811,333.778,s,Eng-NA,2,49,2579,2579,4973,62,cat,ADL,kitty_cat,1,child,Frank,frank-m,199.904136332763,74.6724527916085,274.611875867786,-199.939423076177,child-ADL,child-cat121
17572517,cats,cat,kæts,kæts,declarative,eng,2,1,70,Providence,n,CHI,Naima,Target_Child,29.5591285241997,female,163.991,166.211,s,Eng-NA,21,336,23510,23510,43451,30,cat,ADL,kitty_cat,1,child,Naima,020517,373.782334403264,279.511626254517,491.226258400827,-211.71463214631,child-ADL,child-cat122
2911489,ali cat,Ali Cat,NA,NA,declarative,eng,2,2,560,Snow,n:prop n:prop,CHI,Nathaniel,Target_Child,40.5922092856116,male,1234.931,1236.736,s,Eng-NA,2,80,5798,5798,11340,41,cat,ADL,kitty_cat,1,child,Nathaniel,030418,329.7871780744,153.525715381659,426.482276373082,-272.956560991423,child-ADL,child-cat123
2327999,dad,Dad,NA,NA,declarative,eng,1,1,256,Braunwald,n:prop,CHI,Laura,Target_Child,20.6246534836444,female,668.998,669.776,s,Eng-NA,2,70,3901,3901,8584,21,dad,ADL,daddy_dad,1,child,Laura,010819,335.090853745641,145.688562945391,461.159294126233,-315.470731180842,child-ADL,child-dad1
2323407,dad,Dad,NA,NA,declarative,eng,1,1,129,Braunwald,n:prop,CHI,Laura,Target_Child,19.6574878334257,female,242.335,242.845,s,Eng-NA,2,70,3901,3901,8581,20,dad,ADL,daddy_dad,1,child,Laura,010720,380.430038200622,100.167583501555,518.565311639832,-418.397728138277,child-ADL,child-dad2
1031994,taking a picture dad,take a picture Dad,NA,NA,question,eng,5,4,613,Gleason,part det:art n n:prop,CHI,Olivia,Target_Child,38.3950389125033,female,1343.421,1345.103,s,Eng-NA,2,49,2600,2600,4958,38,dad,ADL,daddy_dad,1,child,Olivia,olivia-f,290.562791955142,225.891168382287,358.729859861045,-132.838691478758,child-ADL,child-dad3
17717130,xxx is dad gonna stay with you,be Dad go stay with you,* ɪs æ ɡənə steɪ wəʔ ju,* ɪz dæd ɡɑnə steɪ wɪθ juː,question,eng,9,7,887,Providence,cop n:prop part v prep pro:per,CHI,William,Target_Child,38.6907328692581,male,1446.291,1451.993,s,Eng-NA,21,336,23530,23530,43570,39,dad,ADL,daddy_dad,1,child,William,030221,312.874953893837,240.950607876078,501.362395027773,-260.411787151695,child-ADL,child-dad4
2332462,dad xxx,Dad,NA,NA,declarative,eng,1,2,107,Braunwald,n:prop,CHI,Laura,Target_Child,23.0990369412103,female,261.129,263.695,s,Eng-NA,2,70,3901,3901,8600,23,dad,ADL,daddy_dad,1,child,Laura,011103,380.672416751159,166.430554957135,449.476057543197,-283.045502586062,child-ADL,child-dad5
17580080,yyy what in that dad mommy talk about,what in that Dad Mommy talk about,u wʊt ɪn æt n̩dæ mɑmi tɑk əbaʊt,* wʌt ɪn ðæt dæd mɑmiː tɑk əbaʊt,declarative,eng,7,8,944,Providence,pro:int adv adv n:prop n:prop n adv,CHI,Naima,Target_Child,29.4605638719481,female,2500.645,2504.836,s,Eng-NA,21,336,23510,23510,43449,29,dad,ADL,daddy_dad,1,child,Naima,020514,292.763766513667,95.6621876158481,512.319264511899,-416.657076896051,child-ADL,child-dad6
2372556,you need look but maybe i could take you to my hospital my dad's hospital,you need look but maybe I could take you to my hospital my Dad hospital,NA,NA,declarative,eng,17,15,163,Braunwald,pro:per mod v conj adv pro:sub mod v pro:per prep det:poss unk det:poss adj n,CHI,Laura,Target_Child,42.8879443109715,female,270.665,275.819,s,Eng-NA,2,70,3901,3901,8711,43,dad,ADL,daddy_dad,1,child,Laura,030627b,376.472591743774,215.183137847835,524.515183124669,-309.332045276834,child-ADL,child-dad7
1959991,dad,Dad,NA,NA,question,eng,1,1,262,MacWhinney,n:prop,CHI,Ross,Target_Child,17.7560114170722,male,462.435,472.633,s,Eng-NA,2,62,3391,3391,7535,18,dad,ADL,daddy_dad,1,child,Ross,010523,182.723679094634,74.1620400162967,499.675449109841,-425.513409093544,child-ADL,child-dad8
17517554,look dad,look Dad,lʊk dɛ,lʊk dæd,declarative,eng,2,2,1109,Providence,v n:prop,CHI,Lily,Target_Child,43.822255077106306,female,3127.088,3129.506,s,Eng-NA,21,336,23495,23495,43384,44,dad,ADL,daddy_dad,1,child,Lily,030725,118.915486573545,85.1623709974169,159.506757764878,-74.3443867674607,child-ADL,child-dad9
996223,dad i'm trying to get a one,Dad I try to get a one,NA,NA,trail off,eng,9,7,286,Gleason,n:prop pro:sub part inf v det:art pro:indef,CHI,Isadora,Target_Child,42.690815006468306,female,605.851,607.894,s,Eng-NA,2,49,2589,2589,4929,43,dad,ADL,daddy_dad,1,child,Isadora,isadora,351.847458597046,312.605534377488,386.679040086006,-74.0735057085184,child-ADL,child-dad10
2880688,dad two books,Dad two book,NA,NA,declarative,eng,4,3,16,Snow,n:prop det:num n,CHI,Nathaniel,Target_Child,29.5919834082835,male,34.227,45.482,s,Eng-NA,2,80,5798,5798,11301,30,dad,ADL,daddy_dad,1,child,Nathaniel,020518a,184.348234747735,70.1637061399909,437.631868346047,-367.468162206056,child-ADL,child-dad11
17717969,it's dad,it dad,ɪs dæ,ɪts dæd,declarative,eng,3,2,1270,Providence,pro:per n,CHI,William,Target_Child,30.3948746380829,male,3576.793,3578.36,s,Eng-NA,21,336,23530,23530,43558,30,dad,ADL,daddy_dad,1,child,William,020612,273.46120241487,200.233922215437,493.627406131589,-293.393483916152,child-ADL,child-dad12
17560817,dad,dad,dæd,dæd,declarative,eng,1,1,723,Providence,n,CHI,Naima,Target_Child,23.7232797388037,female,2362.51,2364.985,s,Eng-NA,21,336,23510,23510,43429,24,dad,ADL,daddy_dad,1,child,Naima,011122,236.695945324732,95.0250349375378,360.664358860813,-265.639323923276,child-ADL,child-dad13
2553761,his dad ask if if if she wants to get out,his dad ask if if she want to get out,NA,NA,declarative,eng,11,11,363,Weist,det:poss n v comp conj pro:sub v inf v adv,CHI,Jillian,Target_Child,29.2305796833611,female,755.086,764.826,s,Eng-NA,2,74,3986,3986,9851,29,dad,ADL,daddy_dad,1,child,Jillian,020507,274.992529392962,120.556836096278,476.109107614404,-355.552271518127,child-ADL,child-dad14
2542906,dad,dad,NA,NA,imperative_emphatic,eng,1,1,323,Weist,n,CHI,Emma,Target_Child,44.2308876978993,female,1010.078,1011.226,s,Eng-NA,2,74,3980,3980,9828,44,dad,ADL,daddy_dad,1,child,Emma,030807,326.424248873876,149.740296870262,508.69460547099,-358.954308600728,child-ADL,child-dad15
1014486,i hafta make sure it's tight right dad,I have make sure it tight right Dad,NA,NA,question,eng,10,8,437,Gleason,pro:sub mod v adj pro:per adj n n:prop,CHI,Theresa,Target_Child,50.6581243968049,female,961.025,964.426,s,Eng-NA,2,49,2613,2613,4962,51,dad,ADL,daddy_dad,1,child,Theresa,theresa-f,264.601702301706,131.817706702451,354.331699783439,-222.513993080988,child-ADL,child-dad16
